table,column,type,not_null,primary_key,default,description
phase,immutable_uuid,TEXT,1,0,,Column immutable_uuid in phase
phase,name,TEXT,1,0,,Column name in phase
phase,status,TEXT,1,0,,Column status in phase
phase,event_at,TEXT,0,0,,Column event_at in phase
phase,recorded_at,TEXT,0,0,,Column recorded_at in phase
phase,available_at,TEXT,0,0,,Column available_at in phase
phase,amount_minor,INTEGER,1,0,0,Column amount_minor in phase
phase,quantity_milli,INTEGER,1,0,0,Column quantity_milli in phase
phase,source_system,TEXT,1,0,,Column source_system in phase
phase,provenance,TEXT,1,0,,Column provenance in phase
phase4_valuation,valuation_date,TEXT,0,1,,Column valuation_date in phase4_valuation
phase4_valuation,case_name,TEXT,1,0,,Column case_name in phase4_valuation
phase4_valuation,cash_flow_minor,INTEGER,1,0,,Column cash_flow_minor in phase4_valuation
phase4_valuation,discount_bps,INTEGER,1,0,,Column discount_bps in phase4_valuation
phase4_valuation,npv_minor,INTEGER,1,0,,Column npv_minor in phase4_valuation
phase4_valuation,irr_bps,INTEGER,1,0,,Column irr_bps in phase4_valuation
phase4_valuation,carrying_minor,INTEGER,1,0,,Column carrying_minor in phase4_valuation
phase4_valuation,recoverable_minor,INTEGER,1,0,,Column recoverable_minor in phase4_valuation
phase4_valuation,impairment_minor,INTEGER,1,0,,Column impairment_minor in phase4_valuation
physical_progress,id,INTEGER,0,1,,Column id in physical_progress
physical_progress,canonical_id,TEXT,1,0,,Column canonical_id in physical_progress
physical_progress,immutable_uuid,TEXT,1,0,,Column immutable_uuid in physical_progress
physical_progress,name,TEXT,1,0,,Column name in physical_progress
physical_progress,status,TEXT,1,0,,Column status in physical_progress
physical_progress,event_at,TEXT,0,0,,Column event_at in physical_progress
physical_progress,recorded_at,TEXT,0,0,,Column recorded_at in physical_progress
physical_progress,available_at,TEXT,0,0,,Column available_at in physical_progress
physical_progress,amount_minor,INTEGER,1,0,0,Column amount_minor in physical_progress
physical_progress,quantity_milli,INTEGER,1,0,0,Column quantity_milli in physical_progress
physical_progress,source_system,TEXT,1,0,,Column source_system in physical_progress
physical_progress,provenance,TEXT,1,0,,Column provenance in physical_progress
pit,id,INTEGER,0,1,,Column id in pit
pit,canonical_id,TEXT,1,0,,Column canonical_id in pit
pit,immutable_uuid,TEXT,1,0,,Column immutable_uuid in pit
pit,name,TEXT,1,0,,Column name in pit
pit,status,TEXT,1,0,,Column status in pit
pit,event_at,TEXT,0,0,,Column event_at in pit
pit,recorded_at,TEXT,0,0,,Column recorded_at in pit
pit,available_at,TEXT,0,0,,Column available_at in pit
pit,amount_minor,INTEGER,1,0,0,Column amount_minor in pit
pit,quantity_milli,INTEGER,1,0,0,Column quantity_milli in pit
pit,source_system,TEXT,1,0,,Column source_system in pit
pit,provenance,TEXT,1,0,,Column provenance in pit
plant_hourly,id,INTEGER,0,1,,Column id in plant_hourly
plant_hourly,canonical_id,TEXT,1,0,,Column canonical_id in plant_hourly
plant_hourly,immutable_uuid,TEXT,1,0,,Column immutable_uuid in plant_hourly
plant_hourly,name,TEXT,1,0,,Column name in plant_hourly
plant_hourly,status,TEXT,1,0,,Column status in plant_hourly
plant_hourly,event_at,TEXT,0,0,,Column event_at in plant_hourly
plant_hourly,recorded_at,TEXT,0,0,,Column recorded_at in plant_hourly
plant_hourly,available_at,TEXT,0,0,,Column available_at in plant_hourly
plant_hourly,amount_minor,INTEGER,1,0,0,Column amount_minor in plant_hourly
plant_hourly,quantity_milli,INTEGER,1,0,0,Column quantity_milli in plant_hourly
plant_hourly,source_system,TEXT,1,0,,Column source_system in plant_hourly
plant_hourly,provenance,TEXT,1,0,,Column provenance in plant_hourly
plant_unit,id,INTEGER,0,1,,Column id in plant_unit
plant_unit,canonical_id,TEXT,1,0,,Column canonical_id in plant_unit
plant_unit,immutable_uuid,TEXT,1,0,,Column immutable_uuid in plant_unit
plant_unit,name,TEXT,1,0,,Column name in plant_unit
plant_unit,status,TEXT,1,0,,Column status in plant_unit
plant_unit,event_at,TEXT,0,0,,Column event_at in plant_unit
plant_unit,recorded_at,TEXT,0,0,,Column recorded_at in plant_unit
plant_unit,available_at,TEXT,0,0,,Column available_at in plant_unit
plant_unit,amount_minor,INTEGER,1,0,0,Column amount_minor in plant_unit
plant_unit,quantity_milli,INTEGER,1,0,0,Column quantity_milli in plant_unit
plant_unit,source_system,TEXT,1,0,,Column source_system in plant_unit
plant_unit,provenance,TEXT,1,0,,Column provenance in plant_unit
position,id,INTEGER,0,1,,Column id in position
position,canonical_id,TEXT,1,0,,Column canonical_id in position
position,immutable_uuid,TEXT,1,0,,Column immutable_uuid in position
position,name,TEXT,1,0,,Column name in position
position,status,TEXT,1,0,,Column status in position
position,event_at,TEXT,0,0,,Column event_at in position
position,recorded_at,TEXT,0,0,,Column recorded_at in position
position,available_at,TEXT,0,0,,Column available_at in position
position,amount_minor,INTEGER,1,0,0,Column amount_minor in position
position,quantity_milli,INTEGER,1,0,0,Column quantity_milli in position
position,source_system,TEXT,1,0,,Column source_system in position
position,provenance,TEXT,1,0,,Column provenance in position
position_assignment,id,INTEGER,0,1,,Column id in position_assignment
position_assignment,canonical_id,TEXT,1,0,,Column canonical_id in position_assignment
position_assignment,immutable_uuid,TEXT,1,0,,Column immutable_uuid in position_assignment
position_assignment,name,TEXT,1,0,,Column name in position_assignment
position_assignment,status,TEXT,1,0,,Column status in position_assignment
position_assignment,event_at,TEXT,0,0,,Column event_at in position_assignment
position_assignment,recorded_at,TEXT,0,0,,Column recorded_at in position_assignment
position_assignment,available_at,TEXT,0,0,,Column available_at in position_assignment
position_assignment,amount_minor,INTEGER,1,0,0,Column amount_minor in position_assignment
position_assignment,quantity_milli,INTEGER,1,0,0,Column quantity_milli in position_assignment
position_assignment,source_system,TEXT,1,0,,Column source_system in position_assignment
position_assignment,provenance,TEXT,1,0,,Column provenance in position_assignment
process_mass_balance,id,INTEGER,0,1,,Column id in process_mass_balance
process_mass_balance,canonical_id,TEXT,1,0,,Column canonical_id in process_mass_balance
process_mass_balance,immutable_uuid,TEXT,1,0,,Column immutable_uuid in process_mass_balance
process_mass_balance,name,TEXT,1,0,,Column name in process_mass_balance
process_mass_balance,status,TEXT,1,0,,Column status in process_mass_balance
process_mass_balance,event_at,TEXT,0,0,,Column event_at in process_mass_balance
process_mass_balance,recorded_at,TEXT,0,0,,Column recorded_at in process_mass_balance
process_mass_balance,available_at,TEXT,0,0,,Column available_at in process_mass_balance
process_mass_balance,amount_minor,INTEGER,1,0,0,Column amount_minor in process_mass_balance
process_mass_balance,quantity_milli,INTEGER,1,0,0,Column quantity_milli in process_mass_balance
process_mass_balance,source_system,TEXT,1,0,,Column source_system in process_mass_balance
process_mass_balance,provenance,TEXT,1,0,,Column provenance in process_mass_balance
production_actual,id,INTEGER,0,1,,Column id in production_actual
production_actual,canonical_id,TEXT,1,0,,Column canonical_id in production_actual
production_actual,immutable_uuid,TEXT,1,0,,Column immutable_uuid in production_actual
production_actual,name,TEXT,1,0,,Column name in production_actual
production_actual,status,TEXT,1,0,,Column status in production_actual
production_actual,event_at,TEXT,0,0,,Column event_at in production_actual
production_actual,recorded_at,TEXT,0,0,,Column recorded_at in production_actual
production_actual,available_at,TEXT,0,0,,Column available_at in production_actual
production_actual,amount_minor,INTEGER,1,0,0,Column amount_minor in production_actual
production_actual,quantity_milli,INTEGER,1,0,0,Column quantity_milli in production_actual
production_actual,source_system,TEXT,1,0,,Column source_system in production_actual
production_actual,provenance,TEXT,1,0,,Column provenance in production_actual
purchase_order,id,INTEGER,0,1,,Column id in purchase_order
purchase_order,canonical_id,TEXT,1,0,,Column canonical_id in purchase_order
purchase_order,immutable_uuid,TEXT,1,0,,Column immutable_uuid in purchase_order
purchase_order,name,TEXT,1,0,,Column name in purchase_order
purchase_order,status,TEXT,1,0,,Column status in purchase_order
purchase_order,event_at,TEXT,0,0,,Column event_at in purchase_order
purchase_order,recorded_at,TEXT,0,0,,Column recorded_at in purchase_order
purchase_order,available_at,TEXT,0,0,,Column available_at in purchase_order
purchase_order,amount_minor,INTEGER,1,0,0,Column amount_minor in purchase_order
purchase_order,quantity_milli,INTEGER,1,0,0,Column quantity_milli in purchase_order
purchase_order,source_system,TEXT,1,0,,Column source_system in purchase_order
purchase_order,provenance,TEXT,1,0,,Column provenance in purchase_order
purchase_order_line,id,INTEGER,0,1,,Column id in purchase_order_line
purchase_order_line,canonical_id,TEXT,1,0,,Column canonical_id in purchase_order_line
purchase_order_line,immutable_uuid,TEXT,1,0,,Column immutable_uuid in purchase_order_line
purchase_order_line,name,TEXT,1,0,,Column name in purchase_order_line
purchase_order_line,status,TEXT,1,0,,Column status in purchase_order_line
purchase_order_line,event_at,TEXT,0,0,,Column event_at in purchase_order_line
purchase_order_line,recorded_at,TEXT,0,0,,Column recorded_at in purchase_order_line
purchase_order_line,available_at,TEXT,0,0,,Column available_at in purchase_order_line
purchase_order_line,amount_minor,INTEGER,1,0,0,Column amount_minor in purchase_order_line
purchase_order_line,quantity_milli,INTEGER,1,0,0,Column quantity_milli in purchase_order_line
purchase_order_line,source_system,TEXT,1,0,,Column source_system in purchase_order_line
purchase_order_line,provenance,TEXT,1,0,,Column provenance in purchase_order_line
purchase_requisition,id,INTEGER,0,1,,Column id in purchase_requisition
purchase_requisition,canonical_id,TEXT,1,0,,Column canonical_id in purchase_requisition
purchase_requisition,immutable_uuid,TEXT,1,0,,Column immutable_uuid in purchase_requisition
purchase_requisition,name,TEXT,1,0,,Column name in purchase_requisition
purchase_requisition,status,TEXT,1,0,,Column status in purchase_requisition
purchase_requisition,event_at,TEXT,0,0,,Column event_at in purchase_requisition
purchase_requisition,recorded_at,TEXT,0,0,,Column recorded_at in purchase_requisition
purchase_requisition,available_at,TEXT,0,0,,Column available_at in purchase_requisition
purchase_requisition,amount_minor,INTEGER,1,0,0,Column amount_minor in purchase_requisition
purchase_requisition,quantity_milli,INTEGER,1,0,0,Column quantity_milli in purchase_requisition
purchase_requisition,source_system,TEXT,1,0,,Column source_system in purchase_requisition
purchase_requisition,provenance,TEXT,1,0,,Column provenance in purchase_requisition
qualification,id,INTEGER,0,1,,Column id in qualification
qualification,canonical_id,TEXT,1,0,,Column canonical_id in qualification
qualification,immutable_uuid,TEXT,1,0,,Column immutable_uuid in qualification
qualification,name,TEXT,1,0,,Column name in qualification
qualification,status,TEXT,1,0,,Column status in qualification
qualification,event_at,TEXT,0,0,,Column event_at in qualification
qualification,recorded_at,TEXT,0,0,,Column recorded_at in qualification
qualification,available_at,TEXT,0,0,,Column available_at in qualification
qualification,amount_minor,INTEGER,1,0,0,Column amount_minor in qualification
qualification,quantity_milli,INTEGER,1,0,0,Column quantity_milli in qualification
qualification,source_system,TEXT,1,0,,Column source_system in qualification
qualification,provenance,TEXT,1,0,,Column provenance in qualification
recovery_calculation,id,INTEGER,0,1,,Column id in recovery_calculation
recovery_calculation,canonical_id,TEXT,1,0,,Column canonical_id in recovery_calculation
recovery_calculation,immutable_uuid,TEXT,1,0,,Column immutable_uuid in recovery_calculation
recovery_calculation,name,TEXT,1,0,,Column name in recovery_calculation
recovery_calculation,status,TEXT,1,0,,Column status in recovery_calculation
recovery_calculation,event_at,TEXT,0,0,,Column event_at in recovery_calculation
recovery_calculation,recorded_at,TEXT,0,0,,Column recorded_at in recovery_calculation
recovery_calculation,available_at,TEXT,0,0,,Column available_at in recovery_calculation
recovery_calculation,amount_minor,INTEGER,1,0,0,Column amount_minor in recovery_calculation
recovery_calculation,quantity_milli,INTEGER,1,0,0,Column quantity_milli in recovery_calculation
recovery_calculation,source_system,TEXT,1,0,,Column source_system in recovery_calculation
recovery_calculation,provenance,TEXT,1,0,,Column provenance in recovery_calculation
reorder_policy,id,INTEGER,0,1,,Column id in reorder_policy
reorder_policy,canonical_id,TEXT,1,0,,Column canonical_id in reorder_policy
reorder_policy,immutable_uuid,TEXT,1,0,,Column immutable_uuid in reorder_policy
reorder_policy,name,TEXT,1,0,,Column name in reorder_policy
reorder_policy,status,TEXT,1,0,,Column status in reorder_policy
reorder_policy,event_at,TEXT,0,0,,Column event_at in reorder_policy
reorder_policy,recorded_at,TEXT,0,0,,Column recorded_at in reorder_policy
reorder_policy,available_at,TEXT,0,0,,Column available_at in reorder_policy
reorder_policy,amount_minor,INTEGER,1,0,0,Column amount_minor in reorder_policy
reorder_policy,quantity_milli,INTEGER,1,0,0,Column quantity_milli in reorder_policy
reorder_policy,source_system,TEXT,1,0,,Column source_system in reorder_policy
reorder_policy,provenance,TEXT,1,0,,Column provenance in reorder_policy
repairable_pool_status,id,INTEGER,0,1,,Column id in repairable_pool_status
repairable_pool_status,canonical_id,TEXT,1,0,,Column canonical_id in repairable_pool_status
repairable_pool_status,immutable_uuid,TEXT,1,0,,Column immutable_uuid in repairable_pool_status
repairable_pool_status,name,TEXT,1,0,,Column name in repairable_pool_status
repairable_pool_status,status,TEXT,1,0,,Column status in repairable_pool_status
repairable_pool_status,event_at,TEXT,0,0,,Column event_at in repairable_pool_status
repairable_pool_status,recorded_at,TEXT,0,0,,Column recorded_at in repairable_pool_status
repairable_pool_status,available_at,TEXT,0,0,,Column available_at in repairable_pool_status
repairable_pool_status,amount_minor,INTEGER,1,0,0,Column amount_minor in repairable_pool_status
repairable_pool_status,quantity_milli,INTEGER,1,0,0,Column quantity_milli in repairable_pool_status
repairable_pool_status,source_system,TEXT,1,0,,Column source_system in repairable_pool_status
repairable_pool_status,provenance,TEXT,1,0,,Column provenance in repairable_pool_status
report_definition,id,INTEGER,0,1,,Column id in report_definition
report_definition,canonical_id,TEXT,1,0,,Column canonical_id in report_definition
report_definition,immutable_uuid,TEXT,1,0,,Column immutable_uuid in report_definition
report_definition,name,TEXT,1,0,,Column name in report_definition
report_definition,status,TEXT,1,0,,Column status in report_definition
report_definition,event_at,TEXT,0,0,,Column event_at in report_definition
report_definition,recorded_at,TEXT,0,0,,Column recorded_at in report_definition
report_definition,available_at,TEXT,0,0,,Column available_at in report_definition
report_definition,amount_minor,INTEGER,1,0,0,Column amount_minor in report_definition
report_definition,quantity_milli,INTEGER,1,0,0,Column quantity_milli in report_definition
report_definition,source_system,TEXT,1,0,,Column source_system in report_definition
report_definition,provenance,TEXT,1,0,,Column provenance in report_definition
room,id,INTEGER,0,1,,Column id in room
room,canonical_id,TEXT,1,0,,Column canonical_id in room
room,immutable_uuid,TEXT,1,0,,Column immutable_uuid in room
room,name,TEXT,1,0,,Column name in room
room,status,TEXT,1,0,,Column status in room
room,event_at,TEXT,0,0,,Column event_at in room
room,recorded_at,TEXT,0,0,,Column recorded_at in room
room,available_at,TEXT,0,0,,Column available_at in room
room,amount_minor,INTEGER,1,0,0,Column amount_minor in room
room,quantity_milli,INTEGER,1,0,0,Column quantity_milli in room
room,source_system,TEXT,1,0,,Column source_system in room
room,provenance,TEXT,1,0,,Column provenance in room
scheduled_shift,id,INTEGER,0,1,,Column id in scheduled_shift
scheduled_shift,canonical_id,TEXT,1,0,,Column canonical_id in scheduled_shift
scheduled_shift,immutable_uuid,TEXT,1,0,,Column immutable_uuid in scheduled_shift
scheduled_shift,name,TEXT,1,0,,Column name in scheduled_shift
scheduled_shift,status,TEXT,1,0,,Column status in scheduled_shift
scheduled_shift,event_at,TEXT,0,0,,Column event_at in scheduled_shift
scheduled_shift,recorded_at,TEXT,0,0,,Column recorded_at in scheduled_shift
scheduled_shift,available_at,TEXT,0,0,,Column available_at in scheduled_shift
scheduled_shift,amount_minor,INTEGER,1,0,0,Column amount_minor in scheduled_shift
scheduled_shift,quantity_milli,INTEGER,1,0,0,Column quantity_milli in scheduled_shift
scheduled_shift,source_system,TEXT,1,0,,Column source_system in scheduled_shift
scheduled_shift,provenance,TEXT,1,0,,Column provenance in scheduled_shift
security_zone,id,INTEGER,0,1,,Column id in security_zone
security_zone,canonical_id,TEXT,1,0,,Column canonical_id in security_zone
security_zone,immutable_uuid,TEXT,1,0,,Column immutable_uuid in security_zone
security_zone,name,TEXT,1,0,,Column name in security_zone
security_zone,status,TEXT,1,0,,Column status in security_zone
security_zone,event_at,TEXT,0,0,,Column event_at in security_zone
security_zone,recorded_at,TEXT,0,0,,Column recorded_at in security_zone
security_zone,available_at,TEXT,0,0,,Column available_at in security_zone
security_zone,amount_minor,INTEGER,1,0,0,Column amount_minor in security_zone
security_zone,quantity_milli,INTEGER,1,0,0,Column quantity_milli in security_zone
security_zone,source_system,TEXT,1,0,,Column source_system in security_zone
security_zone,provenance,TEXT,1,0,,Column provenance in security_zone
sensor_reading,id,INTEGER,0,1,,Column id in sensor_reading
sensor_reading,canonical_id,TEXT,1,0,,Column canonical_id in sensor_reading
sensor_reading,immutable_uuid,TEXT,1,0,,Column immutable_uuid in sensor_reading
sensor_reading,name,TEXT,1,0,,Column name in sensor_reading
sensor_reading,status,TEXT,1,0,,Column status in sensor_reading
sensor_reading,event_at,TEXT,0,0,,Column event_at in sensor_reading
sensor_reading,recorded_at,TEXT,0,0,,Column recorded_at in sensor_reading
sensor_reading,available_at,TEXT,0,0,,Column available_at in sensor_reading
sensor_reading,amount_minor,INTEGER,1,0,0,Column amount_minor in sensor_reading
sensor_reading,quantity_milli,INTEGER,1,0,0,Column quantity_milli in sensor_reading
sensor_reading,source_system,TEXT,1,0,,Column source_system in sensor_reading
sensor_reading,provenance,TEXT,1,0,,Column provenance in sensor_reading
serialized_component,id,INTEGER,0,1,,Column id in serialized_component
serialized_component,canonical_id,TEXT,1,0,,Column canonical_id in serialized_component
serialized_component,immutable_uuid,TEXT,1,0,,Column immutable_uuid in serialized_component
serialized_component,name,TEXT,1,0,,Column name in serialized_component
serialized_component,status,TEXT,1,0,,Column status in serialized_component
serialized_component,event_at,TEXT,0,0,,Column event_at in serialized_component
serialized_component,recorded_at,TEXT,0,0,,Column recorded_at in serialized_component
serialized_component,available_at,TEXT,0,0,,Column available_at in serialized_component
serialized_component,amount_minor,INTEGER,1,0,0,Column amount_minor in serialized_component
serialized_component,quantity_milli,INTEGER,1,0,0,Column quantity_milli in serialized_component
serialized_component,source_system,TEXT,1,0,,Column source_system in serialized_component
serialized_component,provenance,TEXT,1,0,,Column provenance in serialized_component
shadow_artifact,id,INTEGER,0,1,,Column id in shadow_artifact
shadow_artifact,canonical_id,TEXT,1,0,,Column canonical_id in shadow_artifact
shadow_artifact,immutable_uuid,TEXT,1,0,,Column immutable_uuid in shadow_artifact
shadow_artifact,name,TEXT,1,0,,Column name in shadow_artifact
shadow_artifact,status,TEXT,1,0,,Column status in shadow_artifact
shadow_artifact,event_at,TEXT,0,0,,Column event_at in shadow_artifact
shadow_artifact,recorded_at,TEXT,0,0,,Column recorded_at in shadow_artifact
shadow_artifact,available_at,TEXT,0,0,,Column available_at in shadow_artifact
shadow_artifact,amount_minor,INTEGER,1,0,0,Column amount_minor in shadow_artifact
shadow_artifact,quantity_milli,INTEGER,1,0,0,Column quantity_milli in shadow_artifact
shadow_artifact,source_system,TEXT,1,0,,Column source_system in shadow_artifact
shadow_artifact,provenance,TEXT,1,0,,Column provenance in shadow_artifact
shipment_lot,id,INTEGER,0,1,,Column id in shipment_lot
shipment_lot,canonical_id,TEXT,1,0,,Column canonical_id in shipment_lot
shipment_lot,immutable_uuid,TEXT,1,0,,Column immutable_uuid in shipment_lot
shipment_lot,name,TEXT,1,0,,Column name in shipment_lot
shipment_lot,status,TEXT,1,0,,Column status in shipment_lot
shipment_lot,event_at,TEXT,0,0,,Column event_at in shipment_lot
shipment_lot,recorded_at,TEXT,0,0,,Column recorded_at in shipment_lot
shipment_lot,available_at,TEXT,0,0,,Column available_at in shipment_lot
shipment_lot,amount_minor,INTEGER,1,0,0,Column amount_minor in shipment_lot
shipment_lot,quantity_milli,INTEGER,1,0,0,Column quantity_milli in shipment_lot
shipment_lot,source_system,TEXT,1,0,,Column source_system in shipment_lot
shipment_lot,provenance,TEXT,1,0,,Column provenance in shipment_lot
snapshot_cutoff,id,INTEGER,0,1,,Column id in snapshot_cutoff
snapshot_cutoff,canonical_id,TEXT,1,0,,Column canonical_id in snapshot_cutoff
snapshot_cutoff,immutable_uuid,TEXT,1,0,,Column immutable_uuid in snapshot_cutoff
snapshot_cutoff,name,TEXT,1,0,,Column name in snapshot_cutoff
snapshot_cutoff,status,TEXT,1,0,,Column status in snapshot_cutoff
snapshot_cutoff,event_at,TEXT,0,0,,Column event_at in snapshot_cutoff
snapshot_cutoff,recorded_at,TEXT,0,0,,Column recorded_at in snapshot_cutoff
snapshot_cutoff,available_at,TEXT,0,0,,Column available_at in snapshot_cutoff
snapshot_cutoff,amount_minor,INTEGER,1,0,0,Column amount_minor in snapshot_cutoff
snapshot_cutoff,quantity_milli,INTEGER,1,0,0,Column quantity_milli in snapshot_cutoff
snapshot_cutoff,source_system,TEXT,1,0,,Column source_system in snapshot_cutoff
snapshot_cutoff,provenance,TEXT,1,0,,Column provenance in snapshot_cutoff
source_system,id,INTEGER,0,1,,Column id in source_system
source_system,canonical_id,TEXT,1,0,,Column canonical_id in source_system
source_system,immutable_uuid,TEXT,1,0,,Column immutable_uuid in source_system
source_system,name,TEXT,1,0,,Column name in source_system
source_system,status,TEXT,1,0,,Column status in source_system
source_system,event_at,TEXT,0,0,,Column event_at in source_system
source_system,recorded_at,TEXT,0,0,,Column recorded_at in source_system
source_system,available_at,TEXT,0,0,,Column available_at in source_system
source_system,amount_minor,INTEGER,1,0,0,Column amount_minor in source_system
source_system,quantity_milli,INTEGER,1,0,0,Column quantity_milli in source_system
source_system,source_system,TEXT,1,0,,Column source_system in source_system
source_system,provenance,TEXT,1,0,,Column provenance in source_system
stockout_event,id,INTEGER,0,1,,Column id in stockout_event
stockout_event,canonical_id,TEXT,1,0,,Column canonical_id in stockout_event
stockout_event,immutable_uuid,TEXT,1,0,,Column immutable_uuid in stockout_event
stockout_event,name,TEXT,1,0,,Column name in stockout_event
stockout_event,status,TEXT,1,0,,Column status in stockout_event
stockout_event,event_at,TEXT,0,0,,Column event_at in stockout_event
stockout_event,recorded_at,TEXT,0,0,,Column recorded_at in stockout_event
stockout_event,available_at,TEXT,0,0,,Column available_at in stockout_event
stockout_event,amount_minor,INTEGER,1,0,0,Column amount_minor in stockout_event
stockout_event,quantity_milli,INTEGER,1,0,0,Column quantity_milli in stockout_event
stockout_event,source_system,TEXT,1,0,,Column source_system in stockout_event
stockout_event,provenance,TEXT,1,0,,Column provenance in stockout_event
stockpile,id,INTEGER,0,1,,Column id in stockpile
stockpile,canonical_id,TEXT,1,0,,Column canonical_id in stockpile
stockpile,immutable_uuid,TEXT,1,0,,Column immutable_uuid in stockpile
stockpile,name,TEXT,1,0,,Column name in stockpile
stockpile,status,TEXT,1,0,,Column status in stockpile
stockpile,event_at,TEXT,0,0,,Column event_at in stockpile
stockpile,recorded_at,TEXT,0,0,,Column recorded_at in stockpile
stockpile,available_at,TEXT,0,0,,Column available_at in stockpile
stockpile,amount_minor,INTEGER,1,0,0,Column amount_minor in stockpile
stockpile,quantity_milli,INTEGER,1,0,0,Column quantity_milli in stockpile
stockpile,source_system,TEXT,1,0,,Column source_system in stockpile
stockpile,provenance,TEXT,1,0,,Column provenance in stockpile
stockpile_movement,id,INTEGER,0,1,,Column id in stockpile_movement
stockpile_movement,canonical_id,TEXT,1,0,,Column canonical_id in stockpile_movement
stockpile_movement,immutable_uuid,TEXT,1,0,,Column immutable_uuid in stockpile_movement
stockpile_movement,name,TEXT,1,0,,Column name in stockpile_movement
stockpile_movement,status,TEXT,1,0,,Column status in stockpile_movement
stockpile_movement,event_at,TEXT,0,0,,Column event_at in stockpile_movement
stockpile_movement,recorded_at,TEXT,0,0,,Column recorded_at in stockpile_movement
stockpile_movement,available_at,TEXT,0,0,,Column available_at in stockpile_movement
stockpile_movement,amount_minor,INTEGER,1,0,0,Column amount_minor in stockpile_movement
stockpile_movement,quantity_milli,INTEGER,1,0,0,Column quantity_milli in stockpile_movement
stockpile_movement,source_system,TEXT,1,0,,Column source_system in stockpile_movement
stockpile_movement,provenance,TEXT,1,0,,Column provenance in stockpile_movement
storage_location,id,INTEGER,0,1,,Column id in storage_location
storage_location,canonical_id,TEXT,1,0,,Column canonical_id in storage_location
storage_location,immutable_uuid,TEXT,1,0,,Column immutable_uuid in storage_location
storage_location,name,TEXT,1,0,,Column name in storage_location
storage_location,status,TEXT,1,0,,Column status in storage_location
storage_location,event_at,TEXT,0,0,,Column event_at in storage_location
storage_location,recorded_at,TEXT,0,0,,Column recorded_at in storage_location
storage_location,available_at,TEXT,0,0,,Column available_at in storage_location
storage_location,amount_minor,INTEGER,1,0,0,Column amount_minor in storage_location
storage_location,quantity_milli,INTEGER,1,0,0,Column quantity_milli in storage_location
storage_location,source_system,TEXT,1,0,,Column source_system in storage_location
storage_location,provenance,TEXT,1,0,,Column provenance in storage_location
supplier_invoice,id,INTEGER,0,1,,Column id in supplier_invoice
supplier_invoice,canonical_id,TEXT,1,0,,Column canonical_id in supplier_invoice
supplier_invoice,immutable_uuid,TEXT,1,0,,Column immutable_uuid in supplier_invoice
supplier_invoice,name,TEXT,1,0,,Column name in supplier_invoice
supplier_invoice,status,TEXT,1,0,,Column status in supplier_invoice
supplier_invoice,event_at,TEXT,0,0,,Column event_at in supplier_invoice
supplier_invoice,recorded_at,TEXT,0,0,,Column recorded_at in supplier_invoice
supplier_invoice,available_at,TEXT,0,0,,Column available_at in supplier_invoice
supplier_invoice,amount_minor,INTEGER,1,0,0,Column amount_minor in supplier_invoice
supplier_invoice,quantity_milli,INTEGER,1,0,0,Column quantity_milli in supplier_invoice
supplier_invoice,source_system,TEXT,1,0,,Column source_system in supplier_invoice
supplier_invoice,provenance,TEXT,1,0,,Column provenance in supplier_invoice
supplier_invoice_line,id,INTEGER,0,1,,Column id in supplier_invoice_line
supplier_invoice_line,canonical_id,TEXT,1,0,,Column canonical_id in supplier_invoice_line
supplier_invoice_line,immutable_uuid,TEXT,1,0,,Column immutable_uuid in supplier_invoice_line
supplier_invoice_line,name,TEXT,1,0,,Column name in supplier_invoice_line
supplier_invoice_line,status,TEXT,1,0,,Column status in supplier_invoice_line
supplier_invoice_line,event_at,TEXT,0,0,,Column event_at in supplier_invoice_line
supplier_invoice_line,recorded_at,TEXT,0,0,,Column recorded_at in supplier_invoice_line
supplier_invoice_line,available_at,TEXT,0,0,,Column available_at in supplier_invoice_line
supplier_invoice_line,amount_minor,INTEGER,1,0,0,Column amount_minor in supplier_invoice_line
supplier_invoice_line,quantity_milli,INTEGER,1,0,0,Column quantity_milli in supplier_invoice_line
supplier_invoice_line,source_system,TEXT,1,0,,Column source_system in supplier_invoice_line
supplier_invoice_line,provenance,TEXT,1,0,,Column provenance in supplier_invoice_line
tracker_snapshot,id,INTEGER,0,1,,Column id in tracker_snapshot
tracker_snapshot,canonical_id,TEXT,1,0,,Column canonical_id in tracker_snapshot
tracker_snapshot,immutable_uuid,TEXT,1,0,,Column immutable_uuid in tracker_snapshot
tracker_snapshot,name,TEXT,1,0,,Column name in tracker_snapshot
tracker_snapshot,status,TEXT,1,0,,Column status in tracker_snapshot
tracker_snapshot,event_at,TEXT,0,0,,Column event_at in tracker_snapshot
tracker_snapshot,recorded_at,TEXT,0,0,,Column recorded_at in tracker_snapshot
tracker_snapshot,available_at,TEXT,0,0,,Column available_at in tracker_snapshot
tracker_snapshot,amount_minor,INTEGER,1,0,0,Column amount_minor in tracker_snapshot
tracker_snapshot,quantity_milli,INTEGER,1,0,0,Column quantity_milli in tracker_snapshot
tracker_snapshot,source_system,TEXT,1,0,,Column source_system in tracker_snapshot
tracker_snapshot,provenance,TEXT,1,0,,Column provenance in tracker_snapshot
training_completion,id,INTEGER,0,1,,Column id in training_completion
training_completion,canonical_id,TEXT,1,0,,Column canonical_id in training_completion
