authorized,capacity_hours,expected_loaded_cost_usd,fact_state,home_group,leave_state,month_index,occupied,period,person_id,position_id,ramp_fraction,scenario,unit
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-016,SYN-WILLOW-016,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-017,SYN-WILLOW-017,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-018,SYN-WILLOW-018,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-019,SYN-WILLOW-019,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-020,SYN-WILLOW-020,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-021,SYN-WILLOW-021,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-022,SYN-WILLOW-022,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-023,SYN-WILLOW-023,1.0000,base,willow
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,willow,ACTIVE,10,True,2027-10-31,SYN-PERSON-WILLOW-024,SYN-WILLOW-024,1.0000,base,willow
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-001,SYN-PROJECT-CRADLE-001,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-002,SYN-PROJECT-CRADLE-002,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-003,SYN-PROJECT-CRADLE-003,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-004,SYN-PROJECT-CRADLE-004,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-005,SYN-PROJECT-CRADLE-005,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-006,SYN-PROJECT-CRADLE-006,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-007,SYN-PROJECT-CRADLE-007,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-008,SYN-PROJECT-CRADLE-008,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-009,SYN-PROJECT-CRADLE-009,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-010,SYN-PROJECT-CRADLE-010,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-011,SYN-PROJECT-CRADLE-011,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-012,SYN-PROJECT-CRADLE-012,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-013,SYN-PROJECT-CRADLE-013,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-014,SYN-PROJECT-CRADLE-014,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-015,SYN-PROJECT-CRADLE-015,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-016,SYN-PROJECT-CRADLE-016,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-017,SYN-PROJECT-CRADLE-017,1.0000,base,project-cradle
True,104.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-PROJECT-CRADLE-018,SYN-PROJECT-CRADLE-018,1.0000,base,project-cradle
True,52.0000,10416.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,ACTIVE,10,True,2027-10-31,SYN-PERSON-CRADLE-NEW-019,SYN-PROJECT-CRADLE-019,0.5000,base,project-cradle
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,project-cradle,VACANT,10,False,2027-10-31,,SYN-PROJECT-CRADLE-020,0.0000,base,project-cradle
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-001,SYN-ESS-001,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-002,SYN-ESS-002,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-003,SYN-ESS-003,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-004,SYN-ESS-004,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-005,SYN-ESS-005,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-006,SYN-ESS-006,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-007,SYN-ESS-007,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-008,SYN-ESS-008,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-009,SYN-ESS-009,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-010,SYN-ESS-010,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-011,SYN-ESS-011,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-012,SYN-ESS-012,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-013,SYN-ESS-013,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-014,SYN-ESS-014,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-015,SYN-ESS-015,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-016,SYN-ESS-016,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-017,SYN-ESS-017,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-018,SYN-ESS-018,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-019,SYN-ESS-019,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-020,SYN-ESS-020,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-021,SYN-ESS-021,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-022,SYN-ESS-022,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-023,SYN-ESS-023,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-024,SYN-ESS-024,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-025,SYN-ESS-025,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-026,SYN-ESS-026,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-027,SYN-ESS-027,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-028,SYN-ESS-028,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-029,SYN-ESS-029,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-030,SYN-ESS-030,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-031,SYN-ESS-031,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-032,SYN-ESS-032,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-033,SYN-ESS-033,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-034,SYN-ESS-034,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-035,SYN-ESS-035,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-036,SYN-ESS-036,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-037,SYN-ESS-037,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-038,SYN-ESS-038,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-039,SYN-ESS-039,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-040,SYN-ESS-040,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-041,SYN-ESS-041,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-042,SYN-ESS-042,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-043,SYN-ESS-043,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-044,SYN-ESS-044,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-045,SYN-ESS-045,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-046,SYN-ESS-046,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-047,SYN-ESS-047,1.0000,base,corporate
True,104.0000,11666.6667,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,ACTIVE,10,True,2027-10-31,SYN-PERSON-ESS-048,SYN-ESS-048,1.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,10,False,2027-10-31,,SYN-ESS-049,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,10,False,2027-10-31,,SYN-ESS-050,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,10,False,2027-10-31,,SYN-ESS-051,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,10,False,2027-10-31,,SYN-ESS-052,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,10,False,2027-10-31,,SYN-ESS-053,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,ess,VACANT,10,False,2027-10-31,,SYN-ESS-054,0.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,10,True,2027-10-31,SYN-PERSON-INTERNAL-AUDIT-001,SYN-INTERNAL-AUDIT-001,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,10,True,2027-10-31,SYN-PERSON-INTERNAL-AUDIT-002,SYN-INTERNAL-AUDIT-002,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,10,True,2027-10-31,SYN-PERSON-INTERNAL-AUDIT-003,SYN-INTERNAL-AUDIT-003,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,10,True,2027-10-31,SYN-PERSON-INTERNAL-AUDIT-004,SYN-INTERNAL-AUDIT-004,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,10,True,2027-10-31,SYN-PERSON-INTERNAL-AUDIT-005,SYN-INTERNAL-AUDIT-005,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,10,True,2027-10-31,SYN-PERSON-INTERNAL-AUDIT-006,SYN-INTERNAL-AUDIT-006,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,10,True,2027-10-31,SYN-PERSON-INTERNAL-AUDIT-007,SYN-INTERNAL-AUDIT-007,1.0000,base,corporate
True,104.0000,12500.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,ACTIVE,10,True,2027-10-31,SYN-PERSON-INTERNAL-AUDIT-008,SYN-INTERNAL-AUDIT-008,1.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,VACANT,10,False,2027-10-31,,SYN-INTERNAL-AUDIT-009,0.0000,base,corporate
True,0.0000,0.0000,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,internal-audit,VACANT,10,False,2027-10-31,,SYN-INTERNAL-AUDIT-010,0.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-001,SYN-J2-001,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-002,SYN-J2-002,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-003,SYN-J2-003,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-004,SYN-J2-004,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-005,SYN-J2-005,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-006,SYN-J2-006,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-007,SYN-J2-007,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-008,SYN-J2-008,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-009,SYN-J2-009,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-010,SYN-J2-010,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-011,SYN-J2-011,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-012,SYN-J2-012,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-013,SYN-J2-013,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-014,SYN-J2-014,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-015,SYN-J2-015,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-016,SYN-J2-016,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-017,SYN-J2-017,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-018,SYN-J2-018,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-019,SYN-J2-019,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-020,SYN-J2-020,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-021,SYN-J2-021,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-022,SYN-J2-022,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-023,SYN-J2-023,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-024,SYN-J2-024,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-025,SYN-J2-025,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-026,SYN-J2-026,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-027,SYN-J2-027,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-028,SYN-J2-028,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-029,SYN-J2-029,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-030,SYN-J2-030,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-031,SYN-J2-031,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-032,SYN-J2-032,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-033,SYN-J2-033,1.0000,base,corporate
True,104.0000,12083.3333,CONDITIONAL_FORECAST_NOT_ACTUAL_EMPLOYMENT,j2,ACTIVE,10,True,2027-10-31,SYN-PERSON-J2-034,SYN-J2-034,1.0000,base,corporate
