account,account_type,available_at,cash_flow,created_on,credit_usd,debit_usd,description,effective_period_end,entity,fact_state,journal_id,line_no,month,period_role,record_origin,scenario,segment,signed_usd,source_id,source_type,unit,year
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,228800.0000,Accepted outcome/product billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002353,5892,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,228800.0000,base-09-INVOICE-INV-base-base-09-VALUE_CERTIFIED-ADV-2027-04,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,228800.0000,0.0000,Accepted outcome/product billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002353,5893,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-228800.0000,base-09-INVOICE-INV-base-base-09-VALUE_CERTIFIED-ADV-2027-04,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,208000.0000,Accepted outcome/product billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002354,5894,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,208000.0000,base-09-INVOICE-INV-base-base-09-VALUE_CERTIFIED-ADV-2027-07,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,208000.0000,0.0000,Accepted outcome/product billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002354,5895,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-208000.0000,base-09-INVOICE-INV-base-base-09-VALUE_CERTIFIED-ADV-2027-07,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2940.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002355,5896,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,2940.0000,base-09-COST-TRAVEL-ADV-2027-11-transfer-and-handover,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2940.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002355,5897,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-2940.0000,base-09-COST-TRAVEL-ADV-2027-11-transfer-and-handover,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,144000.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002356,5898,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,144000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-11-transfer-and-handover,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,144000.0000,0.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002356,5899,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-144000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-11-transfer-and-handover,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,120000.0000,Accepted outcome/product billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002357,5900,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,120000.0000,base-09-INVOICE-INV-base-base-09-VALUE_CERTIFIED-ADV-2027-11,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,120000.0000,0.0000,Accepted outcome/product billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002357,5901,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-120000.0000,base-09-INVOICE-INV-base-base-09-VALUE_CERTIFIED-ADV-2027-11,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3360.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002358,5902,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,3360.0000,base-09-COST-TRAVEL-ADV-2027-12-transfer-and-handover,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3360.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002358,5903,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-3360.0000,base-09-COST-TRAVEL-ADV-2027-12-transfer-and-handover,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,198000.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002359,5904,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,198000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-12-transfer-and-handover,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,198000.0000,0.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002359,5905,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-198000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-12-transfer-and-handover,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,4200.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002360,5906,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,4200.0000,base-09-COST-TRAVEL-ADV-2027-13-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,4200.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002360,5907,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-4200.0000,base-09-COST-TRAVEL-ADV-2027-13-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,144000.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002361,5908,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,144000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-13-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,144000.0000,0.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002361,5909,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-144000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-13-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,5040.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002362,5910,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,5040.0000,base-09-COST-TRAVEL-ADV-2027-14-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,5040.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002362,5911,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-5040.0000,base-09-COST-TRAVEL-ADV-2027-14-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,216000.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002363,5912,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,216000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-14-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,216000.0000,0.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002363,5913,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-216000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-14-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2940.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002364,5914,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,2940.0000,base-09-COST-TRAVEL-ADV-2027-15-scope-and-diagnosis,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2940.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002364,5915,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-2940.0000,base-09-COST-TRAVEL-ADV-2027-15-scope-and-diagnosis,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,120000.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002365,5916,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,120000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-15-scope-and-diagnosis,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,120000.0000,0.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002365,5917,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-120000.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-15-scope-and-diagnosis,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3360.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002366,5918,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,3360.0000,base-09-COST-TRAVEL-ADV-2027-16-scope-and-diagnosis,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3360.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002366,5919,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-3360.0000,base-09-COST-TRAVEL-ADV-2027-16-scope-and-diagnosis,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,79200.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002367,5920,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,79200.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-16-scope-and-diagnosis,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,79200.0000,0.0000,"Committed matter fee earned by performed/accepted milestone, never hours billed",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002367,5921,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-79200.0000,base-09-OUTCOME_ACCEPTED-ADV-2027-16-scope-and-diagnosis,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,384000.0000,Annual subscription billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002368,5922,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,384000.0000,base-09-INVOICE-INV-base-base-09-MATTER_ACCEPTANCE-ADV-2027-17,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,384000.0000,0.0000,Annual subscription billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002368,5923,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-384000.0000,base-09-INVOICE-INV-base-base-09-MATTER_ACCEPTANCE-ADV-2027-17,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,540000.0000,Annual subscription billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002369,5924,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,540000.0000,base-09-INVOICE-INV-base-base-09-MATTER_ACCEPTANCE-ADV-2027-18,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,540000.0000,0.0000,Annual subscription billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002369,5925,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-540000.0000,base-09-INVOICE-INV-base-base-09-MATTER_ACCEPTANCE-ADV-2027-18,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,8550.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002370,5926,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,8550.0000,base-09-COST-COMPUTE-ATL-2027-06-accepted-transfer,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,8550.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002370,5927,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-8550.0000,base-09-COST-COMPUTE-ATL-2027-06-accepted-transfer,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,8550.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002371,5928,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,8550.0000,base-09-COST-COMPUTE-ATL-2027-08-evaluated-workflow,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,8550.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002371,5929,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-8550.0000,base-09-COST-COMPUTE-ATL-2027-08-evaluated-workflow,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,9000.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002372,5930,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,9000.0000,base-09-COST-WIL-VIBRATION,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,9000.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002372,5931,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,-9000.0000,base-09-COST-WIL-VIBRATION,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,18000.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002373,5932,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,18000.0000,base-09-COST-WIL-CHEMISTRY,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,18000.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002373,5933,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,-18000.0000,base-09-COST-WIL-CHEMISTRY,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,4000.0000,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002374,5934,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,4000.0000,base-09-DEPRECIATION-FORT-TEST-RIG,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,4000.0000,0.0000,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002374,5935,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,-4000.0000,base-09-DEPRECIATION-FORT-TEST-RIG,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3000.0000,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002375,5936,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,3000.0000,base-09-DEPRECIATION-FORT-ANALYTICAL,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3000.0000,0.0000,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002375,5937,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,-3000.0000,base-09-DEPRECIATION-FORT-ANALYTICAL,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,7738.0952,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002376,5938,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,7738.0952,base-09-DEPRECIATION-BEDFORD-MODULE,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,7738.0952,0.0000,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002376,5939,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-7738.0952,base-09-DEPRECIATION-BEDFORD-MODULE,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,5333.3333,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002377,5940,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,5333.3333,base-09-DEPRECIATION-STREAM17-MODULE,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,5333.3333,0.0000,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002377,5941,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-5333.3333,base-09-DEPRECIATION-STREAM17-MODULE,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3500.0000,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002378,5942,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,3500.0000,base-09-DEPRECIATION-DEMOTTE-GEN2,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3500.0000,0.0000,Depreciation starts following receipt; transferred asset retains basis,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002378,5943,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-3500.0000,base-09-DEPRECIATION-DEMOTTE-GEN2,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,8000.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002379,5944,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,8000.0000,base-09-COST-WIL-RF-RETEST-2027,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,8000.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002379,5945,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,-8000.0000,base-09-COST-WIL-RF-RETEST-2027,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_PROCESSING,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,8580.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002380,5946,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,8580.0000,base-09-COST-PROCESS-STREAM17-base-09,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,8580.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002380,5947,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-8580.0000,base-09-COST-PROCESS-STREAM17-base-09,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_INVENTORY,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,39830.0001,Captured Stream 17 lot; direct expense reclassified once,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002381,5948,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,39830.0001,base-09-RECOVERY_RUN-STREAM17-base-09,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_PROCESSING,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,8580.0000,0.0000,Captured Stream 17 lot; direct expense reclassified once,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002381,5949,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-8580.0000,base-09-RECOVERY_RUN-STREAM17-base-09,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,31250.0001,0.0000,Captured Stream 17 lot; direct expense reclassified once,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002381,5950,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-31250.0001,base-09-RECOVERY_RUN-STREAM17-base-09,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
