source_path,source_commit,bytes,file_sha256,extraction_method,extracted_text_units
docs/finance/KNOWN_LIMITATIONS.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,8864,a79899b96bc43972ad270843e119fa0b0e0d1ae77ce89a8504480098cea9676b,TEXT_SCANNED,100
docs/finance/LEGACY_OPERATING_MODEL_RECONCILIATION.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3336,70b793c28f47e7aad7b2ae57c41208a2c62d5c8078fd94394774a1da78ce78e0,TEXT_SCANNED,32
docs/finance/OVERNIGHT_RUN_STATE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,29026,dc5340d58b1cce4442046eb97a3036da0813e06ba465ef0bc86cc16540744c44,TEXT_SCANNED,331
docs/finance/PLATFORM_ACCEPTANCE_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,7081,b9099fc3a5e25f1fb798e12c9aa06145d18e9ad43374f1cd8edcccc0c5469222,TEXT_SCANNED,85
docs/finance/POSTING_RULES.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1081,5b826de0d2447c690e42f7d0d09df1a4ffe9242c273ed86e9a2c65c53e67a336,TEXT_SCANNED,23
docs/finance/QUANTITATIVE_BASELINE_PROPOSAL.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,588,072f460e6f4e1f24c62eb561649ab832238af02cf3b32b53bbd18b0c1a010ed3,TEXT_SCANNED,9
docs/finance/QUANTITATIVE_BASELINE_RECONCILIATION.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,6183,beff82f7e7721261eca766561b44875bee57299466c475ccc441f81b6d46e5d4,TEXT_SCANNED,81
docs/finance/QUERY_COOKBOOK.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1781,932aefdd899a133c9f0c7ee1fd638e28b6e8dd1081c8d449e1731a9cfca82899,TEXT_SCANNED,25
docs/finance/README.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1768,1c362abbe5e81b6622072590eeec3bf747cca264d920232b4186cb5177993ee6,TEXT_SCANNED,26
docs/finance/RED_WASH_FINANCE_PLATFORM_BRIDGE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,5471,718a7f48c07f3e84d5f8659941e043fc179422886589b4b01a9fb2f71e213143,TEXT_SCANNED,100
docs/finance/REPORTING_METHOD.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1883,d0156e4b362f8cee4bcd358caa1ec1302456b62735aa499f3df1cbd794f60af2,TEXT_SCANNED,26
docs/finance/SABLE_HARBOR_CORPORATE_FUNDAMENTALS_AND_2026_OPERATING_MODEL_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,14658,e17edf45e95ce6be032708fc04cfe7a45e6490332fd1f55610ab8b4587b4776a,TEXT_SCANNED,185
docs/finance/TRANSACTION_DATA_ROOM_INDEX.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1741,a107e920f200558c59685043415e7d967a32c6708baef7ad927a8e35f1a79d8c,TEXT_SCANNED,14
docs/finance/UNIT_PACKAGE_CONTRACT.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3735,3d31f53238009e8813b34366c2d832ed5e0b68692c0d2e6ad11fa65015a6ce87,TEXT_SCANNED,50
docs/finance/VALIDATION_AND_RECONCILIATION.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2297,e338bf7060e07497a388dc24eb6dc1fdaf4a76a402078092ab449791c5e5bbb8,TEXT_SCANNED,34
docs/finance/WORKLOG.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4003,3acd6997bb7ed4d20f61a703e5b49f33414342752ba00e6f9f07e02033cb8f38,TEXT_SCANNED,52
docs/finance/canon_collision_register.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,6246,c5cbcd01c9ecf230bad314cd3edacb96fa0066497b3abae8dd1061199ab4e9ea,JSON_STRINGS_EXTRACTED,143
docs/governance/2021_2022_FINANCING_AND_INVESTOR_DIRECTOR_PROPOSAL.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,8581,b99e6fd903c3a627864aa6435a78bdb564f09574e5a009d2bc2cb55c02e4bf8b,TEXT_SCANNED,151
docs/governance/2026_BOARD_COMPOSITION_AND_FINANCING_MODEL.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,7085,aa46f97596f22690d77e6ff1d0ddb7a52d812fab9ac79e35c35062d4fda7ba6a,TEXT_SCANNED,89
docs/governance/2026_CAPITAL_AND_ASSURANCE_MODEL.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4352,ffbd616a040869f3f20834ee7bb3326e5629c76f45c999758847207a24f6477c,TEXT_SCANNED,63
docs/governance/2026_ENTITY_AND_BOARD_GOVERNANCE_DECISIONS.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,9634,ae8001b487a7196a697022de965f79e58c447e922e65383ad6446eaf4e763800,TEXT_SCANNED,136
docs/governance/ABSTENTION_AND_INFORMATION_DEFICIENCY.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2060,46a4106d2eff962a5fd11da4f5e23d567a6f6d1df7b3ba83e1d7f27c26868e4b,TEXT_SCANNED,29
docs/governance/ASSUMPTION_OF_RISK_DOCTRINE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3379,86f7980f5f83fe867cb528c231463f85622bba2372ce89f80f75264f2b1ada68,TEXT_SCANNED,34
docs/governance/ASSUMPTION_OF_RISK_FORM.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1224,7bd0eb2367bf7d961bb33f60cd49ab7197233d027fd85cc59c146a562c3ba9f4,TEXT_SCANNED,25
docs/governance/BOARD_AND_CAPITAL_GOVERNANCE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,7500,20249592680765fcfcfce057e9c62557b9694e6694adc84c63211cad3b76d933,TEXT_SCANNED,88
docs/governance/BOARD_EVOLUTION_2016_2026.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4033,7dec94acf9fb62eca3cf7dc4f9ed55a81cd36513cd5a2619cae23b34b8e7edd3,TEXT_SCANNED,44
docs/governance/CCF_ENTERPRISE_OBJECTIVES_AND_RISK_UNIVERSE_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,9155,07fe483433dcda46b6e037af0194db36e348d83204dc9863df06dd83f3974013,TEXT_SCANNED,87
docs/governance/CONFLICT_INTEGRITY_AND_FOUNDER_AUTHORITY.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2010,2e565f983a38683b0533f5da45a947158cd257039b45abf1df4c6b758dd184bd,TEXT_SCANNED,14
docs/governance/CONTROL_DISSENT_AND_RAPID_ADJUDICATION.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3137,9726c3702beccc3fea34168e7d140a7327d35abd37852c031c229fa4aa3049d4,TEXT_SCANNED,36
docs/governance/CORPORATE_DOCUMENT_STANDARD_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,6497,0023bb32d4cac8739bc940a54714e46da936cb6ba30ce727556b219537129bbb,TEXT_SCANNED,121
docs/governance/DECISION_QUALITY_AND_AFTER_ACTION_LEARNING.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2669,3b5b5899797000712c4aa951a7cbf6284456f47548aadd76ce75843cecb909fb,TEXT_SCANNED,31
docs/governance/ENTERPRISE_AUTHORITY_CAPITAL_AND_EXECUTIVE_RHYTHM.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,7153,0ebc7e3104fe0f87dfa9aa72f0e58170d14326dd6766453819bf38ca3c719d4e,TEXT_SCANNED,108
docs/governance/ENTERPRISE_SUPPORT_SERVICES_AND_INDEPENDENCE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,5946,40b45496c66d6e7e5eb5dcd118c3ba37feb710744760c3617acbddcd899e466f,TEXT_SCANNED,76
docs/governance/ENTERPRISE_TECHNOLOGY_SERVICES_DOCTRINE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4723,8dbfbd6a7b9414df28088d6e37ec7ba9e086616b5d4a2deb5cd33da845fa64fd,TEXT_SCANNED,72
docs/governance/GOVERNANCE_CONSTITUTION.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,6128,efa3e78c9d86786f66159c6470a163dffc77f811679d16b876f049bc23498cef,TEXT_SCANNED,54
docs/governance/PEOPLE_AND_CULTURE_DOCTRINE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,8316,9e8c8b6b3b3ce8500553adfc0e35e94956a8251d395fd8d39355f3d84c1dc5ee,TEXT_SCANNED,98
docs/governance/PUBLIC_REPOSITORY_AND_WIKI_POLICY.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4249,5a329b79572502ed3a5aae1188ff6b80913f77db412528dc7d5c4b0465531347,TEXT_SCANNED,101
docs/governance/README.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2199,4cfe7fe9bddec1a9faf39ee425776a4d4215440e43e7a85abaeae769b799b2be,TEXT_SCANNED,23
docs/governance/RESERVED_MATTERS_AND_SUBSIDIARY_AUTONOMY.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3929,323a9611891d41dafa6eb00ed891ba4b0917a4b2329fd29e52bd730cc92d3313,TEXT_SCANNED,40
docs/governance/SABLE_HARBOR_MANAGEMENT_SYSTEM.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1940,783c319545189c19f40961db6f2b7f7c36a06d3d9984c6e78b659d9dba8fbd9b,TEXT_SCANNED,37
docs/governance/SABLE_HARBOR_MANAGEMENT_SYSTEM_FRAMEWORK.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1908,c86c83e66b07b163519ba600b317c59dc18960ba320733ff638ab740ef626276,TEXT_SCANNED,33
docs/governance/board-records/2021-06-18_harrison-vale-growth-financing-minutes.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3498,b994512c64f86abe0d649f95d4ea3d3e00fd0c2c22af0ed56b62bd7ed41fae97,TEXT_SCANNED,45
docs/governance/board-records/2022-10-28_wolf-ridge-industrial-financing-minutes.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3601,ec3625726d23588816c073afb4bd76cce51085a195833c6089faea3c3efed1a4,TEXT_SCANNED,47
docs/governance/board-records/2024-02-15_independent-chair-and-committee-architecture-minutes.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3242,ff5ad2d4299617a7b931924b757e6ca2316795d2133a656c219094528ce0c9a4,TEXT_SCANNED,45
docs/governance/board-records/2026-09-02_governance-j2-alexandria-ratification-written-consent.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,6223,2a0afb5615327345daf491c308e2b89e7e6236e44be1b3b09b3663389b344400,TEXT_SCANNED,61
docs/governance/board-records/README.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2666,c7ff992746c3562dd4a9d4c765f28b2aec506b86afb1dd88d75d1aedf8129e0d,TEXT_SCANNED,32
docs/governance/board-records/exhibits/2026-09-02_exhibit-a-governance-package.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1336,a9fc111374c2eef37e889ce3adc39af9bca3c7c6a0bf318de51dbdd551164536,TEXT_SCANNED,14
docs/governance/board-records/exhibits/2026-09-02_exhibit-b-j2-package.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1905,485477fcca0441c022bcf60174f5e74fc7eb951be8a9a3fdc2ba73e5559e1086,TEXT_SCANNED,21
docs/governance/board-records/exhibits/2026-09-02_exhibit-c-alexandria-package.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1532,4cfd047e688015bb8d59d1306b4a2d0790f34445bfc2fa14ecbdf3d1c317f647,TEXT_SCANNED,14
docs/governance/board-records/exhibits/2026-09-02_exhibit-d-controlled-publication-and-catalog-package.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1075,df7ea4fe111168a37d50848135443748ebcce970c259e05d728941d569f41bb5,TEXT_SCANNED,14
docs/governance/committees/AUDIT_AND_COMPLIANCE_COMMITTEE_CHARTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1026,d59a708310e56dbe67fc28629efbedd4f790a4ef9765d841b651f3335ab8e993,TEXT_SCANNED,9
docs/governance/committees/COMPENSATION_AND_HUMAN_CAPITAL_COMMITTEE_CHARTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,856,e7fe92afc99946ca4c61ed32980c67556aa3b9227abef852b1931182bd7ea295,TEXT_SCANNED,9
docs/governance/committees/FINANCE_AND_INVESTMENT_COMMITTEE_CHARTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,992,7c3990aa3537281c2a53e42de941334b98a3859e55e9e9cbfa66c5c233db1361,TEXT_SCANNED,9
docs/governance/committees/GOVERNANCE_AND_NOMINATING_COMMITTEE_CHARTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,887,d3afcfbaad2af59209b50994b15ae0846c329ebfb807e6ab14876bd2d9eb544e,TEXT_SCANNED,9
docs/governance/committees/README.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,717,1a1daf0e83fec99ba407a506bc0de1eb1102cb438ef8e4b339b8b452ed38d331,TEXT_SCANNED,11
docs/governance/committees/TECHNOLOGY_AND_OPERATIONS_COMMITTEE_CHARTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,939,953b7eaa91e5439df5d0ca86d398c01874ffe35f68f56d6c6e05e2c9c545a860,TEXT_SCANNED,9
docs/governance/publication_manifest.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,16226,3b095fa80576a1842deeab3ee1922ffb36cf5181b701bb414b0b9d8d7a1839ea,JSON_STRINGS_EXTRACTED,230
docs/governance/publications/README.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1369,c0b4ed6edfaf12b49f5d6f1d8c56b810c78cf11c3288a7dfcdfdf021fc1b9aba,TEXT_SCANNED,12
docs/governance/publications/SH-GOV-ABSTAIN-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,51432,e4cb731bd5ed5457ad2d5ea52d4ef0746088d214e7735153ff18ef2406d2857f,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,30
docs/governance/publications/SH-GOV-AUTH-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,57846,e07c3882d2439a1e83c431b986468b68c7190c1b089408619cfa922f3f8a752b,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,51
docs/governance/publications/SH-GOV-BOARD-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,78970,9b7d5637e486377dd7002e66be21c97f2d469a8916da1acc5576bca1705cc3a5,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,116
docs/governance/publications/SH-GOV-BOARD-HIST-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,59808,eda0033c02f9fb8fd972810d7db9f5780fe01261e0b758ab573708cc294351ba,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,51
docs/governance/publications/SH-GOV-COM-AUDIT-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,37814,3136c61cecc6d3429839d05e0f287d9e20fd3f8de4654299188a81be7b7a06dc,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,15
docs/governance/publications/SH-GOV-COM-COMP-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,38280,0f2a0a95aa803f09b4cf403098202d82f9117d85c2c45db71a0b6e5bb5b3df3c,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,14
docs/governance/publications/SH-GOV-COM-FIN-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,37872,857bbfefe9148a1449c7fdb55454840969549272f97aff14acc3325976c59278,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,16
docs/governance/publications/SH-GOV-COM-GOVNOM-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,37260,7973ab19344b9a15acc7f7d29e9ea0ecbf182e8fc8e545aa662df30feaafa506,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,15
docs/governance/publications/SH-GOV-COM-TECHOPS-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,38240,44245d41c5d276f3609fdabf5dae49c04e7596ac51b81475cf96beaf6f204864,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,15
docs/governance/publications/SH-GOV-CONFLICT-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,40386,9bea921b9b82debcd9a887010b96639a9d43d4589c238add30c062e92e9b9270,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,24
docs/governance/publications/SH-GOV-CONST-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,67562,fd7d196b7e0c287d334022afc0fa4a31f02f591184adb1a613c8ebf034a0846d,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,78
docs/governance/publications/SH-GOV-DISSENT-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,55142,30349a5b6c868d94479b6b50af0b4f63839991959e81dac52b4005dc107d937f,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,41
docs/governance/publications/SH-GOV-LEARN-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,52499,03321e531bde47517d9b778075bddd7b3de7ed885e87db41aede4f34e2740f3d,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,37
docs/governance/publications/SH-GOV-RISK-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,39194,c8796616db84961a1c014fd9b10e4d84cba11e53153371314e6413efccc3cf6b,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,29
docs/governance/publications/SH-GOV-RISK-DOCTRINE-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,53840,16f5e566a25aada3bb60d32a0ec9533e66fb6b8300e2563cdbf0ee1a220818cd,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,41
docs/governance/publications/SH-PS-RW-LOG-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,100039,831be684e5fa5b5a3368a26027d9c310e4b2067f2c83f098cf48e39b6c95ff76,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,156
docs/governance/publications/SH-PS-RW-TOR-001_v1.0.0.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,111068,79b356782c9ba326ffe567717a0c5ddbdae62e5e7c69ab24bd50a2bb35d59abe,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,190
docs/governance/structured/board_and_committees.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1860,90d19ec81d89a459c17f6fed5a90ced98769f0620c465e29c868f77867d2d2fe,JSON_STRINGS_EXTRACTED,64
docs/governance/structured/board_approval_records.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3954,989d9e1ff937435bcf236cecfa79f641986af12584efe414f8f2af806379fecd,JSON_STRINGS_EXTRACTED,101
docs/handoffs/BLACKRIDGE_COMPLETE_ONE_FILE_CODEX_EXECUTION_PACKAGE_v1.1.0.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,134252,67b7d3e2b643755b738055d652dd68115fb00c7dc5ef8b37a0705a5bf0bab98f,TEXT_SCANNED,5015
docs/internal/ALEXANDRIA_CONTROL_BOUNDARY.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1561,0c8cb4f93c8968041ca700ca2a6ae27b42ac6ccb4380fa28299c66d918b77784,TEXT_SCANNED,31
docs/internal/ALEXANDRIA_CONTROL_MIGRATION_REVIEW_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1941,45295e8b7fbfd86179b450874afae31e270a0b8c384e8fb98c12b5fb26057a26,TEXT_SCANNED,37
docs/internal/CANON_AUTHORITY_AND_PUBLICATION_BOUNDARIES.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3149,b6f2bbb1155d359c46ebcd0c340168632214781aac0e69fca945d337f039eea3,TEXT_SCANNED,53
docs/internal/CANON_STATE_BANNER_REVIEW_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,584,a71a71889dd6698ba0455cbb22f677f265abe32ff0d8d803d2835344f64c0f26,TEXT_SCANNED,5
docs/internal/CCF_NATIVE_CANON_SEPARATION_REVIEW_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,619,5ddbd2f63e03fbc569160c0b31e2c9b2eb958fed4558ad285b6540e9ba327dae,TEXT_SCANNED,5
docs/internal/CHAT_CANON_LEDGER_J2_ALEXANDRIA.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,15236,4c8e14406fa0c3eac93d69fdab25c33d1baa51b12dacd08dcf674f3bc65db0de,TEXT_SCANNED,215
docs/internal/COVERAGE_AUDIT_PHASE2.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,11947,a0e76ab697e6dd3312abcc9b010644de082ec328d57a2f73d26d0cf5010e3a29,TEXT_SCANNED,69
docs/internal/COVERAGE_AUDIT_PHASE2.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,114706,fd3c160503a5ec38d3addda1b9e72f3627bbde4cec7dc5a76094df58c63ceea7,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,542
docs/internal/DOCTRINE_REGISTER.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3750,7c6f623946c6294a8ae57f35c2928753929e9324f62481167c0874a845b56e08,JSON_STRINGS_EXTRACTED,108
docs/internal/INSTITUTIONAL_CATALOG_QUERY_GUIDE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2535,60df1aaa4dc4011f052afda260b71d7106716a87f4784819b404b80f2d0085d3,TEXT_SCANNED,38
docs/internal/INSTITUTIONAL_CATALOG_QUERY_GUIDE.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,50327,5a0c391489fc4beb23c628e39997e7125a72c25caa3bf21a7e6a8c52878ff181,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,24
docs/internal/OPEN_CANON_AND_HYGIENE_ISSUE_INDEX.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4624,6079fbe998e1620972ea9d9c009d4d8b125892124a9424e31b5d71bd3aa04de7,TEXT_SCANNED,85
docs/internal/POST_MERGE_HYGIENE_STATUS_v0.3.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3024,cb15fe6a9cb0c8592cb61b96a1a678322d76da275150932a15385a291220b8eb,TEXT_SCANNED,58
docs/internal/PR13_RECONCILIATION_CLOSEOUT_2026-09-05.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3272,fcf50ed4be0db792ba1117f4abedac04fd7dcdd23e0864155a09e916497d1714,TEXT_SCANNED,42
docs/internal/PUBLIC_REPOSITORY_SAFETY_SWEEP_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,800,cd77fe0b1a401ff05fe951df4dcb062c947e7f07028b8edfcad4861cdd5a24bf,TEXT_SCANNED,15
docs/internal/RELEASE_NOTES_canon-v0.3-ccf-j2-alexandria.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3355,49c36c45933c3fcf88c084f3fc16cffef06fb951c42a9af00f73fa9639724903,TEXT_SCANNED,67
docs/internal/REPOSITORY_SIZE_AND_GENERATED_ARTIFACT_AUDIT_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2099,84460fd3f8aa45e7777b99920ebd1f6b0e5c3f5af463e9538a349fbed6b2296f,TEXT_SCANNED,19
docs/internal/SUPERSEDED_RECORD_ARCHIVAL_REVIEW_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,670,b23eabcff26ec10dd73135f50a16212bf40ab6feb2bfb32814cd386ec6fcd98c,TEXT_SCANNED,5
docs/internal/VALIDATOR_SCOPE_AUDIT_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,772,168b1916a90797401d010a82d60098a885ddf0a59982f449ec8960f84c1461d7,TEXT_SCANNED,5
docs/internal/WIKI_SYNC_BOUNDARY_REVIEW_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,492,7eca8625eff9ff26e81ba6afd5538d80dbba7a1adbca9e2249314b2f59cf3f51,TEXT_SCANNED,5
docs/internal/chat_canon_ledger_j2_alexandria.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,8542,e77d98d376810b8498bf363e1c00fd35a91314a0cd57c3e78cc29d7495bcbafe,JSON_STRINGS_EXTRACTED,143
docs/internal/coverage_audit_phase2.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,989,9c694693890f31735f4fe5acfa057d0129a18014e13638aeb3248a5e9a92404e,JSON_STRINGS_EXTRACTED,25
docs/internal/institutional_catalog.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,210913,d8edb206a54b5be582dd7eb31ea5404bb095b2aeb05d311fa37cf5c91308ca81,JSON_STRINGS_EXTRACTED,767
docs/internal/institutional_catalog.sqlite3,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,630784,5b90e6c3d1b17c6b14733062a2f43c6cf2865578d015b51e680414a8b0c128d1,SQLITE_TEXT_EXTRACTED,1750
docs/internal/validation/CONTROLLED_PUBLICATION_REPRODUCIBILITY_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1236,f2584301537b8d44145565646ccafdce0c3bc4fd02fedda3b3c0bb4553e379b8,TEXT_SCANNED,18
docs/internal/validation/POST_MERGE_MAIN_VALIDATION_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1308,b5a8581fee2c070ac403f84b9838178c009127d4f0a6136255ec9d93d8cefe2a,TEXT_SCANNED,26
docs/j2/CONTACT.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1644,bf39d89c55fc0a5bf4cd9e8977808ae943b8c1197258ff5cf49aa328f2207901,TEXT_SCANNED,10
docs/j2/CONTACT_COLLECTION_MANAGEMENT.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,7201,21ae380f3cdf29ea01c4ec7266a334f114c9e45acf869fedc072fd1f1a66d8fb,TEXT_SCANNED,68
docs/j2/EDUCATION.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,7026,a86400a7174c3b9de3834eba66d4ff218a502e646233ddb6bf3736a9bd33cc8e,TEXT_SCANNED,57
docs/j2/EIB_AND_ENTERPRISE_QUESTIONS.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3382,df43320eb65800cf8f0d908fc24d862c6f995cbac5273d7d83356c3eff3841be,TEXT_SCANNED,24
docs/j2/INFORMATION_ACCESS_DOCTRINE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1012,f6c3b291cb4528147c733e851890e8fbdbcf1bcedc90581da0a52f5003a8b562,TEXT_SCANNED,8
