scenario,entity,year,month,period,journal_id,account,account_name,account_type,debit_usd,credit_usd,signed_usd,source_id,source_type,description,segment,counterparty,cash_flow,available_at,record_origin,fact_state,period_role,effective_period_end
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000107,1490,Accumulated PPE depreciation,asset,0,41667,-41667,ARU-TRACK,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000108,5300,Depreciation in earnings,expense,50000,0,50000,ARU-TERMINAL,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000108,1490,Accumulated PPE depreciation,asset,0,50000,-50000,ARU-TERMINAL,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000109,5300,Depreciation in earnings,expense,83334,0,83334,ARU-MOBILE,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000109,1490,Accumulated PPE depreciation,asset,0,83334,-83334,ARU-MOBILE,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000110,5300,Depreciation in earnings,expense,27500,0,27500,ARU-SUSTAIN-2026,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000110,1490,Accumulated PPE depreciation,asset,0,27500,-27500,ARU-SUSTAIN-2026,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000111,5300,Depreciation in earnings,expense,61112,0,61112,ARU-CATCHUP-2026,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000111,1490,Accumulated PPE depreciation,asset,0,61112,-61112,ARU-CATCHUP-2026,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000112,5300,Depreciation in earnings,expense,21875,0,21875,ARU-INTERFACE-2026,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000112,1490,Accumulated PPE depreciation,asset,0,21875,-21875,ARU-INTERFACE-2026,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000113,5300,Depreciation in earnings,expense,41667,0,41667,OPEN-LEASE-ROU,LEASE_DEPRECIATION,Retained ROU amortization capped at remaining carrying amount,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000113,1590,Accumulated finance lease ROU depreciation,asset,0,41667,-41667,OPEN-LEASE-ROU,LEASE_DEPRECIATION,Retained ROU amortization capped at remaining carrying amount,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000114,5400,Interest and financing fees,expense,132130,0,132130,INTEREST-202701,DEBT_INTEREST,Forecast expense supported by declared operating driver,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000114,2720,Accrued interest and financing services payable,liability,0,132130,-132130,INTEREST-202701,DEBT_INTEREST,Forecast expense supported by declared operating driver,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000115,5400,Interest and financing fees,expense,5000,0,5000,LEGACY-ISSUE-AMORT,DEBT_ISSUANCE_AMORTIZATION,Legacy issuance cost amortization/writeoff at maturity,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000115,1700,"Debt issuance cost, contra term debt",liability,0,5000,-5000,LEGACY-ISSUE-AMORT,DEBT_ISSUANCE_AMORTIZATION,Legacy issuance cost amortization/writeoff at maturity,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000117,1100,"External receivables, net of allowance",asset,0,4590000,-4590000,OPEN-AR-base-ARU_GROUP-0,CUSTOMER_COLLECTION,Scheduled modeled invoice receipt,ARU_GROUP,OPENING_CUSTOMER_AGING,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000117,1000,Cash,asset,4590000,0,4590000,OPEN-AR-base-ARU_GROUP-0,CUSTOMER_COLLECTION,Scheduled modeled invoice receipt,ARU_GROUP,OPENING_CUSTOMER_AGING,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000119,5501,Deferred income tax expense,expense,18055,0,18055,TAX-GOODWILL-202701,DEFERRED_TAX,Subsequent tax amortization temporary difference; initial goodwill excess remains separate,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000119,2250,Deferred tax liability on tax goodwill amortization,liability,0,18055,-18055,TAX-GOODWILL-202701,DEFERRED_TAX,Subsequent tax amortization temporary difference; initial goodwill excess remains separate,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000121,1150,Intercompany receivable,asset,0,16550,-16550,OPEN-IC-202612-BST,INTERCOMPANY_PAYMENT,Reciprocal receipt from mine,BST,RWH_PS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000121,1000,Cash,asset,16550,0,16550,OPEN-IC-202612-BST,INTERCOMPANY_PAYMENT,Reciprocal receipt from mine,BST,RWH_PS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000122,1150,Intercompany receivable,asset,0,10650,-10650,OPEN-IC-202612-TERMINALS,INTERCOMPANY_PAYMENT,Reciprocal receipt from mine,TERMINALS,RWH_PS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000122,1000,Cash,asset,10650,0,10650,OPEN-IC-202612-TERMINALS,INTERCOMPANY_PAYMENT,Reciprocal receipt from mine,TERMINALS,RWH_PS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000123,1150,Intercompany receivable,asset,0,22040,-22040,OPEN-IC-202612-TRUCKING,INTERCOMPANY_PAYMENT,Reciprocal receipt from mine,TRUCKING,RWH_PS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000123,1000,Cash,asset,22040,0,22040,OPEN-IC-202612-TRUCKING,INTERCOMPANY_PAYMENT,Reciprocal receipt from mine,TRUCKING,RWH_PS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000125,2110,Retention compensation payable,liability,250000,0,250000,FINAL-RETENTION-PAYMENT,PAYMENT_RETENTION,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000125,1000,Cash,asset,0,250000,-250000,FINAL-RETENTION-PAYMENT,PAYMENT_RETENTION,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000126,2000,Trade payables,liability,144008,0,144008,PAYROLL-base-202701-ARU,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000126,1000,Cash,asset,0,144008,-144008,PAYROLL-base-202701-ARU,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000127,2000,Trade payables,liability,516154,0,516154,PAYROLL-base-202701-BST,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000127,1000,Cash,asset,0,516154,-516154,PAYROLL-base-202701-BST,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000128,2000,Trade payables,liability,200784,0,200784,PAYROLL-base-202701-TERMINALS,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000128,1000,Cash,asset,0,200784,-200784,PAYROLL-base-202701-TERMINALS,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000129,2000,Trade payables,liability,194118,0,194118,PAYROLL-base-202701-TRUCKING,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000129,1000,Cash,asset,0,194118,-194118,PAYROLL-base-202701-TRUCKING,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000130,2000,Trade payables,liability,92175,0,92175,PAYROLL-base-202701-WAREHOUSE,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,WAREHOUSE,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000130,1000,Cash,asset,0,92175,-92175,PAYROLL-base-202701-WAREHOUSE,PAYMENT_PAYROLL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,WAREHOUSE,SYNTHETIC_EMPLOYEE_CENSUS,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000131,2720,Accrued interest and financing services payable,liability,132130,0,132130,INTEREST-202701,PAYMENT_DEBT_INTEREST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000131,1000,Cash,asset,0,132130,-132130,INTEREST-202701,PAYMENT_DEBT_INTEREST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000132,2600,Finance lease obligation,liability,41667,0,41667,LEASE-202701,PAYMENT_LEASE_PRINCIPAL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,FINANCING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000132,1000,Cash,asset,0,41667,-41667,LEASE-202701,PAYMENT_LEASE_PRINCIPAL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,FINANCING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000133,2400,Term debt face value,liability,375000,0,375000,LEGACY-TERM-202701,PAYMENT_TERM_PRINCIPAL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,FINANCING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000133,1000,Cash,asset,0,375000,-375000,LEGACY-TERM-202701,PAYMENT_TERM_PRINCIPAL,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,FINANCING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000134,2000,Trade payables,liability,1689,0,1689,IC-base-202701-acid-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000134,1000,Cash,asset,0,1689,-1689,IC-base-202701-acid-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000135,2000,Trade payables,liability,1607,0,1607,IC-base-202701-acid-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000135,1000,Cash,asset,0,1607,-1607,IC-base-202701-acid-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000136,2000,Trade payables,liability,3790,0,3790,IC-base-202701-acid-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000136,1000,Cash,asset,0,3790,-3790,IC-base-202701-acid-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000137,2000,Trade payables,liability,1854,0,1854,IC-base-202701-binder-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000137,1000,Cash,asset,0,1854,-1854,IC-base-202701-binder-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000138,2000,Trade payables,liability,1185,0,1185,IC-base-202701-binder-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000138,1000,Cash,asset,0,1185,-1185,IC-base-202701-binder-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000139,2000,Trade payables,liability,3914,0,3914,IC-base-202701-binder-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000139,1000,Cash,asset,0,3914,-3914,IC-base-202701-binder-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000140,2000,Trade payables,liability,371,0,371,IC-base-202701-lime-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000140,1000,Cash,asset,0,371,-371,IC-base-202701-lime-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000141,2000,Trade payables,liability,258,0,258,IC-base-202701-lime-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000141,1000,Cash,asset,0,258,-258,IC-base-202701-lime-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000142,2000,Trade payables,liability,824,0,824,IC-base-202701-lime-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000142,1000,Cash,asset,0,824,-824,IC-base-202701-lime-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
