case,check,left_usd,right_usd,difference_usd,tolerance_usd,status
Red Wash,Balanced journal RWH_PS-2026-00041,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00042,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00043,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00044,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00045,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00047,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00048,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00049,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00050,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00051,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00052,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00053,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00054,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00055,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00056,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00057,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00058,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00059,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00060,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00061,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00063,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00064,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00065,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00066,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00067,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00068,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00069,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00070,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00071,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00072,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00073,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00074,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00075,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00076,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00077,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00079,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00080,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00081,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00082,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00083,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00084,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00085,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00086,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00087,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00088,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00089,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00090,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00091,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00092,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00093,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00095,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00096,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00097,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00098,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00099,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00100,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00101,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00102,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00103,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00104,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00105,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00106,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00107,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00108,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00109,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00110,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00111,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00112,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00113,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00114,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00115,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00116,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00117,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00118,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00119,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00120,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00121,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00122,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00123,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00124,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00125,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00126,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00127,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00128,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00129,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00130,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00131,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00132,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00133,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00134,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00135,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00136,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00137,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00138,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00139,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00140,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00141,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00142,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00143,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00144,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00145,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00146,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00147,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00148,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00149,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00150,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00151,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00152,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00153,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00154,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00155,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00156,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00157,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00158,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00159,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00160,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00161,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00162,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00163,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00164,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00165,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00166,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00167,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00168,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00169,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00170,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00171,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00172,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00173,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00174,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00175,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00176,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00177,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00178,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00179,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00180,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00181,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00182,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00183,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00184,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00185,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00186,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00187,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00188,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00189,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00190,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00191,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00192,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00193,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00194,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00195,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00196,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00197,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00198,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00199,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00200,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00201,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00202,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00203,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00204,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00205,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00206,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00207,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00208,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00209,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00210,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00211,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00212,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00213,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00214,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00215,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00216,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00217,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00218,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00219,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00220,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00221,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00222,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00223,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00224,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00225,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00226,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00227,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00228,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00229,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00230,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00231,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00232,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00233,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00234,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00235,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00236,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00237,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00238,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00239,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00240,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00241,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00242,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00243,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00244,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00245,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00246,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00247,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00248,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00249,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00250,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00251,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00252,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00253,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00254,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00255,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00256,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00257,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00258,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00259,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00260,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00261,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00262,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00263,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00264,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00265,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00266,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00267,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00268,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00269,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00270,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00271,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00272,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00273,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00274,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00275,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00276,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00277,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00278,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00279,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00280,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00281,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00282,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00283,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00284,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00285,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00286,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00287,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00288,0,0,0,0.02,PASS
Red Wash,Balanced journal RWH_PS-2026-00289,0,0,0,0.02,PASS
Red Wash,Full-year journal to closing account 1000,2000000,2000000,0,0.02,PASS
Red Wash,Full-year journal to closing account 1100,4550000,4550000,0,0.02,PASS
Red Wash,Full-year journal to closing account 1200,8608462,8608462,0,0.02,PASS
Red Wash,Full-year journal to closing account 1210,1073654,1073654,0,0.02,PASS
Red Wash,Full-year journal to closing account 1300,500000,500000,0,0.02,PASS
Red Wash,Full-year journal to closing account 1400,62250000,62250000,0,0.02,PASS
Red Wash,Full-year journal to closing account 1490,-3581250,-3581250,0,0.02,PASS
Red Wash,Full-year journal to closing account 2000,-3000000,-3000000,0,0.02,PASS
Red Wash,Full-year journal to closing account 2150,-49240,-49240,0,0.02,PASS
Red Wash,Full-year journal to closing account 2200,-17281868,-17281868,0,0.02,PASS
Red Wash,Full-year journal to closing account 2300,-2500000,-2500000,0,0.02,PASS
Red Wash,Full-year journal to closing account 3000,-55439133,-55439133,0,0.02,PASS
Red Wash,Full-year journal to closing account 3100,3467716,3467716,0,0.02,PASS
Red Wash,Full-year journal to closing account 4000,-36475000,-36475000,0,0.02,PASS
Red Wash,Full-year journal to closing account 5100,31221038,31221038,0,0.02,PASS
Red Wash,Full-year journal to closing account 5150,171380,171380,0,0.02,PASS
Red Wash,Full-year journal to closing account 5200,87400,87400,0,0.02,PASS
Red Wash,Full-year journal to closing account 5300,3195096,3195096,0,0.02,PASS
Red Wash,Full-year journal to closing account 5500,131343,131343,0,0.02,PASS
Red Wash,Full-year journal to closing account 5600,1070402,1070402,0,0.02,PASS
Red Wash,Closing account to statement 1000,2000000,2000000,0,0.02,PASS
Red Wash,Closing account to statement 1100,4550000,4550000,0,0.02,PASS
Red Wash,Closing account to statement 1200,8608462,8608462,0,0.02,PASS
Red Wash,Closing account to statement 1210,1073654,1073654,0,0.02,PASS
Red Wash,Closing account to statement 1300,500000,500000,0,0.02,PASS
Red Wash,Closing account to statement 1400,62250000,62250000,0,0.02,PASS
Red Wash,Closing account to statement 1490,-3581250,-3581250,0,0.02,PASS
Red Wash,Closing account to statement 2000,3000000,3000000,0,0.02,PASS
Red Wash,Closing account to statement 2150,49240,49240,0,0.02,PASS
Red Wash,Closing account to statement 2200,17281868,17281868,0,0.02,PASS
Red Wash,Closing account to statement 2300,2500000,2500000,0,0.02,PASS
Red Wash,Closing account to statement 3000,55439133,55439133,0,0.02,PASS
Red Wash,Closing account to statement 3100,-3467716,-3467716,0,0.02,PASS
Red Wash,Closing account to statement 4000,36475000,36475000,0,0.02,PASS
Red Wash,Closing account to statement 5100,31221038,31221038,0,0.02,PASS
Red Wash,Closing account to statement 5150,171380,171380,0,0.02,PASS
Red Wash,Closing account to statement 5200,87400,87400,0,0.02,PASS
Red Wash,Closing account to statement 5300,3195096,3195096,0,0.02,PASS
Red Wash,Closing account to statement 5500,131343,131343,0,0.02,PASS
Red Wash,Closing account to statement 5600,1070402,1070402,0,0.02,PASS
Foundry Field,Month 1 complete unit revenue to statement,4665000.0000,4665000.0000,0.0000,0.02,PASS
Foundry Field,Month 1 assets = liabilities + equity,40583988.3053,40583988.3053,0.0000,0.02,PASS
Foundry Field,Month 2 complete unit revenue to statement,4665000.0000,4665000.0000,0.0000,0.02,PASS
Foundry Field,Month 2 assets = liabilities + equity,40167514.9773,40167514.9773,0.0000,0.02,PASS
Foundry Field,Month 3 complete unit revenue to statement,4665000.0000,4665000.0000,0.0000,0.02,PASS
Foundry Field,Month 3 assets = liabilities + equity,38092821.6493,38092821.6493,0.0000,0.02,PASS
Foundry Field,Month 4 complete unit revenue to statement,4665000.0000,4665000.0000,0.0000,0.02,PASS
Foundry Field,Month 4 assets = liabilities + equity,36117488.3213,36117488.3213,0.0000,0.02,PASS
Foundry Field,Month 5 complete unit revenue to statement,4642000.0000,4642000.0000,0.0000,0.02,PASS
Foundry Field,Month 5 assets = liabilities + equity,34473454.9933,34473454.9933,0.0000,0.02,PASS
Foundry Field,Month 6 complete unit revenue to statement,4675000.0000,4675000.0000,0.0000,0.02,PASS
Foundry Field,Month 6 assets = liabilities + equity,32511521.6653,32511521.6653,0.0000,0.02,PASS
Foundry Field,Month 7 complete unit revenue to statement,4665500.0000,4665500.0000,0.0000,0.02,PASS
Foundry Field,Month 7 assets = liabilities + equity,30499705.0040,30499705.0040,0.0000,0.02,PASS
Foundry Field,Month 8 complete unit revenue to statement,4651000.0000,4651000.0000,0.0000,0.02,PASS
Foundry Field,Month 8 assets = liabilities + equity,28457688.3427,28457688.3427,0.0000,0.02,PASS
Foundry Field,Month 9 complete unit revenue to statement,5033000.0000,5033000.0000,0.0000,0.02,PASS
Foundry Field,Month 9 assets = liabilities + equity,29573875.0147,29573875.0147,0.0000,0.02,PASS
Foundry Field,Month 10 complete unit revenue to statement,5013000.0000,5013000.0000,0.0000,0.02,PASS
Foundry Field,Month 10 assets = liabilities + equity,29067938.3534,29067938.3534,0.0000,0.02,PASS
Foundry Field,Month 11 complete unit revenue to statement,5128000.0000,5128000.0000,0.0000,0.02,PASS
Foundry Field,Month 11 assets = liabilities + equity,28511721.6921,28511721.6921,0.0000,0.02,PASS
Foundry Field,Month 12 complete unit revenue to statement,5258000.0000,5258000.0000,0.0000,0.02,PASS
Foundry Field,Month 12 assets = liabilities + equity,28133105.0308,28133105.0308,0.0000,0.02,PASS
