scenario,entity,year,month,journal_id,event_id,source_id,fact_state,record_origin,available_at,invoice_id,counterparty,amount_usd,invoice_date,revenue_account,source_contract_or_service,evidence_role
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002150,EV-base-base-ARU_GROUP-2027-002150,SALE-base-202710-BST-2025-011,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002150-1,ARU-C-011,36532,2027-10-31,4000,SALE-base-202710-BST-2025-011,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002151,EV-base-base-ARU_GROUP-2027-002151,SALE-base-202710-BST-2025-012,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002151-1,ARU-C-012,112987,2027-10-31,4000,SALE-base-202710-BST-2025-012,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002152,EV-base-base-ARU_GROUP-2027-002152,SALE-base-202710-BST-2025-013,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002152-1,ARU-C-013,72239,2027-10-31,4000,SALE-base-202710-BST-2025-013,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002153,EV-base-base-ARU_GROUP-2027-002153,SALE-base-202710-TRM-2025-001,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002153-1,ARU-C-001,127830,2027-10-31,4000,SALE-base-202710-TRM-2025-001,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002154,EV-base-base-ARU_GROUP-2027-002154,SALE-base-202710-TRM-2025-002,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002154-1,ARU-C-002,124240,2027-10-31,4000,SALE-base-202710-TRM-2025-002,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002155,EV-base-base-ARU_GROUP-2027-002155,SALE-base-202710-TRM-2025-003,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002155-1,ARU-C-003,171285,2027-10-31,4000,SALE-base-202710-TRM-2025-003,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002156,EV-base-base-ARU_GROUP-2027-002156,SALE-base-202710-TRM-2025-014,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002156-1,ARU-C-014,171074,2027-10-31,4000,SALE-base-202710-TRM-2025-014,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002157,EV-base-base-ARU_GROUP-2027-002157,SALE-base-202710-TRM-2025-015,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002157-1,ARU-C-015,168698,2027-10-31,4000,SALE-base-202710-TRM-2025-015,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002158,EV-base-base-ARU_GROUP-2027-002158,SALE-base-202710-TRM-2025-016,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002158-1,ARU-C-016,163470,2027-10-31,4000,SALE-base-202710-TRM-2025-016,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002159,EV-base-base-ARU_GROUP-2027-002159,SALE-base-202710-TRM-2025-017,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002159-1,ARU-C-017,156818,2027-10-31,4000,SALE-base-202710-TRM-2025-017,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002160,EV-base-base-ARU_GROUP-2027-002160,SALE-base-202710-TRM-2025-018,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002160-1,ARU-C-018,152065,2027-10-31,4000,SALE-base-202710-TRM-2025-018,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002161,EV-base-base-ARU_GROUP-2027-002161,SALE-base-202710-TRK-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002161-1,ARU-C-004,136200,2027-10-31,4000,SALE-base-202710-TRK-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002162,EV-base-base-ARU_GROUP-2027-002162,SALE-base-202710-TRK-2025-019,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002162-1,ARU-C-019,154149,2027-10-31,4000,SALE-base-202710-TRK-2025-019,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002163,EV-base-base-ARU_GROUP-2027-002163,SALE-base-202710-TRK-2025-020,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002163-1,ARU-C-020,148342,2027-10-31,4000,SALE-base-202710-TRK-2025-020,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002164,EV-base-base-ARU_GROUP-2027-002164,SALE-base-202710-TRK-2025-021,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002164-1,ARU-C-021,140423,2027-10-31,4000,SALE-base-202710-TRK-2025-021,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002165,EV-base-base-ARU_GROUP-2027-002165,SALE-base-202710-TRK-2025-022,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002165-1,ARU-C-022,133032,2027-10-31,4000,SALE-base-202710-TRK-2025-022,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002166,EV-base-base-ARU_GROUP-2027-002166,SALE-base-202710-WHS-2025-005,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002166-1,ARU-C-005,230942,2027-10-31,4000,SALE-base-202710-WHS-2025-005,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002167,EV-base-base-ARU_GROUP-2027-002167,SALE-base-202710-WHS-2025-023,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002167-1,ARU-C-023,122599,2027-10-31,4000,SALE-base-202710-WHS-2025-023,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002168,EV-base-base-ARU_GROUP-2027-002168,SALE-base-202710-WHS-2025-024,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002168-1,ARU-C-024,114046,2027-10-31,4000,SALE-base-202710-WHS-2025-024,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002169,EV-base-base-ARU_GROUP-2027-002169,SALE-base-202710-WHS-2025-025,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002169-1,ARU-C-025,102641,2027-10-31,4000,SALE-base-202710-WHS-2025-025,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002204,EV-base-base-ARU_GROUP-2027-002204,IC-base-202710-acid-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002204-1,RWH_PS,4845,2027-10-31,4100,IC-base-202710-acid-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002206,EV-base-base-ARU_GROUP-2027-002206,IC-base-202710-acid-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002206-1,RWH_PS,3570,2027-10-31,4100,IC-base-202710-acid-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002208,EV-base-base-ARU_GROUP-2027-002208,IC-base-202710-acid-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002208-1,RWH_PS,6936,2027-10-31,4100,IC-base-202710-acid-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002210,EV-base-base-ARU_GROUP-2027-002210,IC-base-202710-binder-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002210-1,RWH_PS,5202,2027-10-31,4100,IC-base-202710-binder-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002212,EV-base-base-ARU_GROUP-2027-002212,IC-base-202710-binder-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002212-1,RWH_PS,2448,2027-10-31,4100,IC-base-202710-binder-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002214,EV-base-base-ARU_GROUP-2027-002214,IC-base-202710-binder-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002214-1,RWH_PS,6977,2027-10-31,4100,IC-base-202710-binder-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002216,EV-base-base-ARU_GROUP-2027-002216,IC-base-202710-lime-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002216-1,RWH_PS,867,2027-10-31,4100,IC-base-202710-lime-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002218,EV-base-base-ARU_GROUP-2027-002218,IC-base-202710-lime-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002218-1,RWH_PS,459,2027-10-31,4100,IC-base-202710-lime-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002220,EV-base-base-ARU_GROUP-2027-002220,IC-base-202710-lime-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002220-1,RWH_PS,1224,2027-10-31,4100,IC-base-202710-lime-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002222,EV-base-base-ARU_GROUP-2027-002222,IC-base-202710-steel-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002222-1,RWH_PS,1938,2027-10-31,4100,IC-base-202710-steel-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002224,EV-base-base-ARU_GROUP-2027-002224,IC-base-202710-steel-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002224-1,RWH_PS,1326,2027-10-31,4100,IC-base-202710-steel-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002226,EV-base-base-ARU_GROUP-2027-002226,IC-base-202710-steel-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002226-1,RWH_PS,2295,2027-10-31,4100,IC-base-202710-steel-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002228,EV-base-base-ARU_GROUP-2027-002228,IC-base-202710-mro-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002228-1,RWH_PS,765,2027-10-31,4100,IC-base-202710-mro-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002230,EV-base-base-ARU_GROUP-2027-002230,IC-base-202710-mro-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002230-1,RWH_PS,510,2027-10-31,4100,IC-base-202710-mro-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002232,EV-base-base-ARU_GROUP-2027-002232,IC-base-202710-mro-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002232-1,RWH_PS,663,2027-10-31,4100,IC-base-202710-mro-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002234,EV-base-base-ARU_GROUP-2027-002234,IC-base-202710-project-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002234-1,RWH_PS,1428,2027-10-31,4100,IC-base-202710-project-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002236,EV-base-base-ARU_GROUP-2027-002236,IC-base-202710-project-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002236-1,RWH_PS,1428,2027-10-31,4100,IC-base-202710-project-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,10,base-ARU_GROUP-2027-002238,EV-base-base-ARU_GROUP-2027-002238,IC-base-202710-project-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002238-1,RWH_PS,1836,2027-10-31,4100,IC-base-202710-project-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002398,EV-base-base-ARU_GROUP-2027-002398,SALE-base-202711-BST-2025-001,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002398-1,ARU-C-001,278768,2027-11-30,4000,SALE-base-202711-BST-2025-001,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002399,EV-base-base-ARU_GROUP-2027-002399,SALE-base-202711-BST-2025-006,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002399-1,ARU-C-006,119674,2027-11-30,4000,SALE-base-202711-BST-2025-006,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002400,EV-base-base-ARU_GROUP-2027-002400,SALE-base-202711-BST-2025-002,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002400-1,ARU-C-002,207953,2027-11-30,4000,SALE-base-202711-BST-2025-002,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002401,EV-base-base-ARU_GROUP-2027-002401,SALE-base-202711-BST-2025-007,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002401-1,ARU-C-007,93777,2027-11-30,4000,SALE-base-202711-BST-2025-007,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002402,EV-base-base-ARU_GROUP-2027-002402,SALE-base-202711-BST-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002402-1,ARU-C-004,107830,2027-11-30,4000,SALE-base-202711-BST-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002403,EV-base-base-ARU_GROUP-2027-002403,SALE-base-202711-BST-2025-008,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002403-1,ARU-C-008,54357,2027-11-30,4000,SALE-base-202711-BST-2025-008,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002404,EV-base-base-ARU_GROUP-2027-002404,SALE-base-202711-BST-2025-003,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002404-1,ARU-C-003,127594,2027-11-30,4000,SALE-base-202711-BST-2025-003,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002405,EV-base-base-ARU_GROUP-2027-002405,SALE-base-202711-BST-2025-009,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002405-1,ARU-C-009,66890,2027-11-30,4000,SALE-base-202711-BST-2025-009,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002406,EV-base-base-ARU_GROUP-2027-002406,SALE-base-202711-BST-2025-010,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002406-1,ARU-C-010,62223,2027-11-30,4000,SALE-base-202711-BST-2025-010,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002407,EV-base-base-ARU_GROUP-2027-002407,SALE-base-202711-BST-2025-011,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002407-1,ARU-C-011,33763,2027-11-30,4000,SALE-base-202711-BST-2025-011,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002408,EV-base-base-ARU_GROUP-2027-002408,SALE-base-202711-BST-2025-012,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002408-1,ARU-C-012,102548,2027-11-30,4000,SALE-base-202711-BST-2025-012,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002409,EV-base-base-ARU_GROUP-2027-002409,SALE-base-202711-BST-2025-013,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002409-1,ARU-C-013,65281,2027-11-30,4000,SALE-base-202711-BST-2025-013,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002410,EV-base-base-ARU_GROUP-2027-002410,SALE-base-202711-TRM-2025-001,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002410-1,ARU-C-001,113628,2027-11-30,4000,SALE-base-202711-TRM-2025-001,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002411,EV-base-base-ARU_GROUP-2027-002411,SALE-base-202711-TRM-2025-002,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002411-1,ARU-C-002,110459,2027-11-30,4000,SALE-base-202711-TRM-2025-002,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002412,EV-base-base-ARU_GROUP-2027-002412,SALE-base-202711-TRM-2025-003,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002412-1,ARU-C-003,152278,2027-11-30,4000,SALE-base-202711-TRM-2025-003,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002413,EV-base-base-ARU_GROUP-2027-002413,SALE-base-202711-TRM-2025-014,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002413-1,ARU-C-014,152066,2027-11-30,4000,SALE-base-202711-TRM-2025-014,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002414,EV-base-base-ARU_GROUP-2027-002414,SALE-base-202711-TRM-2025-015,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002414-1,ARU-C-015,149954,2027-11-30,4000,SALE-base-202711-TRM-2025-015,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002415,EV-base-base-ARU_GROUP-2027-002415,SALE-base-202711-TRM-2025-016,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002415-1,ARU-C-016,145308,2027-11-30,4000,SALE-base-202711-TRM-2025-016,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002416,EV-base-base-ARU_GROUP-2027-002416,SALE-base-202711-TRM-2025-017,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002416-1,ARU-C-017,139394,2027-11-30,4000,SALE-base-202711-TRM-2025-017,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002417,EV-base-base-ARU_GROUP-2027-002417,SALE-base-202711-TRM-2025-018,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002417-1,ARU-C-018,135170,2027-11-30,4000,SALE-base-202711-TRM-2025-018,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002418,EV-base-base-ARU_GROUP-2027-002418,SALE-base-202711-TRK-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002418-1,ARU-C-004,121441,2027-11-30,4000,SALE-base-202711-TRK-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002419,EV-base-base-ARU_GROUP-2027-002419,SALE-base-202711-TRK-2025-019,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002419-1,ARU-C-019,137281,2027-11-30,4000,SALE-base-202711-TRK-2025-019,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002420,EV-base-base-ARU_GROUP-2027-002420,SALE-base-202711-TRK-2025-020,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002420-1,ARU-C-020,131473,2027-11-30,4000,SALE-base-202711-TRK-2025-020,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,11,base-ARU_GROUP-2027-002421,EV-base-base-ARU_GROUP-2027-002421,SALE-base-202711-TRK-2025-021,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-002421-1,ARU-C-021,125137,2027-11-30,4000,SALE-base-202711-TRK-2025-021,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
