billings_usd,closing_usd,contract_id,credits_usd,fact_state,month_index,opening_usd,period,recognized_usd,scenario,unit
0.0000,150000.0000,ATL-LIC-002,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,175000.0000,2027-07-31,25000.0000,base,atlas-meridian
0.0000,105000.0000,ATL-LIC-003,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,120000.0000,2027-07-31,15000.0000,base,atlas-meridian
0.0000,160000.0000,ATL-LIC-004,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,180000.0000,2027-07-31,20000.0000,base,atlas-meridian
0.0000,225000.0000,ATL-LIC-005,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,250000.0000,2027-07-31,25000.0000,base,atlas-meridian
180000.0000,165000.0000,ATL-LIC-006,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,0.0000,2027-07-31,15000.0000,base,atlas-meridian
240000.0000,220000.0000,ATL-LIC-007,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,0.0000,2027-07-31,20000.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-008,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,0.0000,2027-07-31,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-009,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,0.0000,2027-07-31,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-010,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,0.0000,2027-07-31,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-011,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,0.0000,2027-07-31,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-012,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,0.0000,2027-07-31,0.0000,base,atlas-meridian
0.0000,100000.0000,ATL-LIC-013,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,120000.0000,2027-07-31,20000.0000,base,atlas-meridian
0.0000,150000.0000,ATL-LIC-014,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,175000.0000,2027-07-31,25000.0000,base,atlas-meridian
0.0000,105000.0000,ATL-LIC-015,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,7,120000.0000,2027-07-31,15000.0000,base,atlas-meridian
0.0000,500000.0000,FF-001,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,625000.0000,2027-08-31,125000.0000,base,foundry-field
0.0000,540000.0000,FF-002,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,675000.0000,2027-08-31,135000.0000,base,foundry-field
0.0000,464000.0000,FF-003,145000.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,725000.0000,2027-08-31,116000.0000,base,foundry-field
0.0000,640000.0000,FF-004,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,800000.0000,2027-08-31,160000.0000,base,foundry-field
0.0000,400000.0000,FF-005,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,500000.0000,2027-08-31,100000.0000,base,foundry-field
0.0000,460000.0000,FF-006,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,575000.0000,2027-08-31,115000.0000,base,foundry-field
0.0000,520000.0000,FF-007,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,650000.0000,2027-08-31,130000.0000,base,foundry-field
0.0000,580000.0000,FF-008,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,725000.0000,2027-08-31,145000.0000,base,foundry-field
0.0000,640000.0000,FF-009,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,800000.0000,2027-08-31,160000.0000,base,foundry-field
0.0000,400000.0000,FF-010,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,500000.0000,2027-08-31,100000.0000,base,foundry-field
0.0000,460000.0000,FF-011,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,575000.0000,2027-08-31,115000.0000,base,foundry-field
0.0000,520000.0000,FF-012,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,650000.0000,2027-08-31,130000.0000,base,foundry-field
0.0000,580000.0000,FF-013,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,725000.0000,2027-08-31,145000.0000,base,foundry-field
0.0000,640000.0000,FF-014,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,800000.0000,2027-08-31,160000.0000,base,foundry-field
0.0000,400000.0000,FF-015,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,500000.0000,2027-08-31,100000.0000,base,foundry-field
0.0000,460000.0000,FF-016,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,575000.0000,2027-08-31,115000.0000,base,foundry-field
0.0000,520000.0000,FF-017,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,650000.0000,2027-08-31,130000.0000,base,foundry-field
0.0000,580000.0000,FF-018,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,725000.0000,2027-08-31,145000.0000,base,foundry-field
0.0000,640000.0000,FF-019,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,800000.0000,2027-08-31,160000.0000,base,foundry-field
0.0000,400000.0000,FF-020,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,500000.0000,2027-08-31,100000.0000,base,foundry-field
0.0000,460000.0000,FF-021,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,575000.0000,2027-08-31,115000.0000,base,foundry-field
0.0000,520000.0000,FF-022,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,650000.0000,2027-08-31,130000.0000,base,foundry-field
0.0000,580000.0000,FF-023,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,725000.0000,2027-08-31,145000.0000,base,foundry-field
0.0000,640000.0000,FF-024,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,800000.0000,2027-08-31,160000.0000,base,foundry-field
0.0000,400000.0000,FF-025,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,500000.0000,2027-08-31,100000.0000,base,foundry-field
0.0000,460000.0000,FF-026,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,575000.0000,2027-08-31,115000.0000,base,foundry-field
0.0000,520000.0000,FF-027,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,650000.0000,2027-08-31,130000.0000,base,foundry-field
0.0000,580000.0000,FF-028,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,725000.0000,2027-08-31,145000.0000,base,foundry-field
0.0000,640000.0000,FF-029,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,800000.0000,2027-08-31,160000.0000,base,foundry-field
0.0000,400000.0000,FF-030,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,500000.0000,2027-08-31,100000.0000,base,foundry-field
0.0000,460000.0000,FF-031,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,575000.0000,2027-08-31,115000.0000,base,foundry-field
0.0000,520000.0000,FF-032,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,650000.0000,2027-08-31,130000.0000,base,foundry-field
0.0000,580000.0000,FF-033,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,725000.0000,2027-08-31,145000.0000,base,foundry-field
0.0000,640000.0000,FF-034,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,800000.0000,2027-08-31,160000.0000,base,foundry-field
0.0000,400000.0000,FF-035,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,500000.0000,2027-08-31,100000.0000,base,foundry-field
0.0000,460000.0000,FF-036,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,575000.0000,2027-08-31,115000.0000,base,foundry-field
0.0000,0.0000,FF-037,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-038,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-039,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-040,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-041,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-042,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-043,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-044,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-045,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-046,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-047,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-048,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-049,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-050,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-051,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-052,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-053,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-054,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-055,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-056,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-057,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-058,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-059,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,0.0000,FF-060,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,foundry-field
0.0000,80000.0000,ATL-LIC-001,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,100000.0000,2027-08-31,20000.0000,base,atlas-meridian
0.0000,125000.0000,ATL-LIC-002,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,150000.0000,2027-08-31,25000.0000,base,atlas-meridian
0.0000,90000.0000,ATL-LIC-003,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,105000.0000,2027-08-31,15000.0000,base,atlas-meridian
0.0000,140000.0000,ATL-LIC-004,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,160000.0000,2027-08-31,20000.0000,base,atlas-meridian
0.0000,200000.0000,ATL-LIC-005,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,225000.0000,2027-08-31,25000.0000,base,atlas-meridian
0.0000,150000.0000,ATL-LIC-006,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,165000.0000,2027-08-31,15000.0000,base,atlas-meridian
0.0000,200000.0000,ATL-LIC-007,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,220000.0000,2027-08-31,20000.0000,base,atlas-meridian
300000.0000,275000.0000,ATL-LIC-008,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,25000.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-009,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-010,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-011,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-012,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,0.0000,2027-08-31,0.0000,base,atlas-meridian
0.0000,80000.0000,ATL-LIC-013,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,100000.0000,2027-08-31,20000.0000,base,atlas-meridian
0.0000,125000.0000,ATL-LIC-014,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,150000.0000,2027-08-31,25000.0000,base,atlas-meridian
0.0000,90000.0000,ATL-LIC-015,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,8,105000.0000,2027-08-31,15000.0000,base,atlas-meridian
0.0000,375000.0000,FF-001,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,500000.0000,2027-09-30,125000.0000,base,foundry-field
0.0000,405000.0000,FF-002,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,540000.0000,2027-09-30,135000.0000,base,foundry-field
0.0000,348000.0000,FF-003,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,464000.0000,2027-09-30,116000.0000,base,foundry-field
0.0000,0.0000,FF-004,640000.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,640000.0000,2027-09-30,0.0000,base,foundry-field
0.0000,300000.0000,FF-005,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,400000.0000,2027-09-30,100000.0000,base,foundry-field
0.0000,345000.0000,FF-006,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,460000.0000,2027-09-30,115000.0000,base,foundry-field
0.0000,390000.0000,FF-007,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,520000.0000,2027-09-30,130000.0000,base,foundry-field
0.0000,435000.0000,FF-008,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,580000.0000,2027-09-30,145000.0000,base,foundry-field
0.0000,480000.0000,FF-009,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,640000.0000,2027-09-30,160000.0000,base,foundry-field
0.0000,300000.0000,FF-010,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,400000.0000,2027-09-30,100000.0000,base,foundry-field
0.0000,345000.0000,FF-011,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,460000.0000,2027-09-30,115000.0000,base,foundry-field
0.0000,390000.0000,FF-012,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,520000.0000,2027-09-30,130000.0000,base,foundry-field
0.0000,435000.0000,FF-013,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,580000.0000,2027-09-30,145000.0000,base,foundry-field
0.0000,480000.0000,FF-014,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,640000.0000,2027-09-30,160000.0000,base,foundry-field
0.0000,300000.0000,FF-015,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,400000.0000,2027-09-30,100000.0000,base,foundry-field
0.0000,345000.0000,FF-016,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,460000.0000,2027-09-30,115000.0000,base,foundry-field
0.0000,390000.0000,FF-017,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,520000.0000,2027-09-30,130000.0000,base,foundry-field
0.0000,435000.0000,FF-018,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,580000.0000,2027-09-30,145000.0000,base,foundry-field
0.0000,480000.0000,FF-019,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,640000.0000,2027-09-30,160000.0000,base,foundry-field
0.0000,300000.0000,FF-020,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,400000.0000,2027-09-30,100000.0000,base,foundry-field
0.0000,345000.0000,FF-021,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,460000.0000,2027-09-30,115000.0000,base,foundry-field
0.0000,390000.0000,FF-022,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,520000.0000,2027-09-30,130000.0000,base,foundry-field
0.0000,435000.0000,FF-023,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,580000.0000,2027-09-30,145000.0000,base,foundry-field
0.0000,480000.0000,FF-024,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,640000.0000,2027-09-30,160000.0000,base,foundry-field
0.0000,300000.0000,FF-025,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,400000.0000,2027-09-30,100000.0000,base,foundry-field
0.0000,345000.0000,FF-026,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,460000.0000,2027-09-30,115000.0000,base,foundry-field
0.0000,390000.0000,FF-027,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,520000.0000,2027-09-30,130000.0000,base,foundry-field
0.0000,435000.0000,FF-028,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,580000.0000,2027-09-30,145000.0000,base,foundry-field
0.0000,480000.0000,FF-029,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,640000.0000,2027-09-30,160000.0000,base,foundry-field
0.0000,300000.0000,FF-030,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,400000.0000,2027-09-30,100000.0000,base,foundry-field
0.0000,345000.0000,FF-031,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,460000.0000,2027-09-30,115000.0000,base,foundry-field
0.0000,390000.0000,FF-032,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,520000.0000,2027-09-30,130000.0000,base,foundry-field
0.0000,435000.0000,FF-033,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,580000.0000,2027-09-30,145000.0000,base,foundry-field
0.0000,480000.0000,FF-034,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,640000.0000,2027-09-30,160000.0000,base,foundry-field
0.0000,300000.0000,FF-035,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,400000.0000,2027-09-30,100000.0000,base,foundry-field
0.0000,345000.0000,FF-036,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,460000.0000,2027-09-30,115000.0000,base,foundry-field
1704000.0000,1562000.0000,FF-037,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,142000.0000,base,foundry-field
0.0000,0.0000,FF-038,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
1920000.0000,1760000.0000,FF-039,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,160000.0000,base,foundry-field
0.0000,0.0000,FF-040,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-041,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-042,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-043,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-044,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-045,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-046,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-047,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-048,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-049,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-050,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-051,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-052,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-053,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-054,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-055,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-056,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-057,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-058,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-059,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,0.0000,FF-060,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,foundry-field
0.0000,60000.0000,ATL-LIC-001,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,80000.0000,2027-09-30,20000.0000,base,atlas-meridian
0.0000,100000.0000,ATL-LIC-002,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,125000.0000,2027-09-30,25000.0000,base,atlas-meridian
0.0000,75000.0000,ATL-LIC-003,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,90000.0000,2027-09-30,15000.0000,base,atlas-meridian
0.0000,120000.0000,ATL-LIC-004,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,140000.0000,2027-09-30,20000.0000,base,atlas-meridian
0.0000,175000.0000,ATL-LIC-005,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,200000.0000,2027-09-30,25000.0000,base,atlas-meridian
0.0000,135000.0000,ATL-LIC-006,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,150000.0000,2027-09-30,15000.0000,base,atlas-meridian
0.0000,180000.0000,ATL-LIC-007,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,200000.0000,2027-09-30,20000.0000,base,atlas-meridian
0.0000,250000.0000,ATL-LIC-008,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,275000.0000,2027-09-30,25000.0000,base,atlas-meridian
180000.0000,165000.0000,ATL-LIC-009,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,15000.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-010,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-011,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,atlas-meridian
0.0000,0.0000,ATL-LIC-012,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,0.0000,2027-09-30,0.0000,base,atlas-meridian
0.0000,60000.0000,ATL-LIC-013,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,80000.0000,2027-09-30,20000.0000,base,atlas-meridian
0.0000,100000.0000,ATL-LIC-014,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,125000.0000,2027-09-30,25000.0000,base,atlas-meridian
0.0000,75000.0000,ATL-LIC-015,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,9,90000.0000,2027-09-30,15000.0000,base,atlas-meridian
0.0000,250000.0000,FF-001,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,10,375000.0000,2027-10-31,125000.0000,base,foundry-field
0.0000,270000.0000,FF-002,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,10,405000.0000,2027-10-31,135000.0000,base,foundry-field
0.0000,232000.0000,FF-003,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,10,348000.0000,2027-10-31,116000.0000,base,foundry-field
0.0000,0.0000,FF-004,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,10,0.0000,2027-10-31,0.0000,base,foundry-field
0.0000,200000.0000,FF-005,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,10,300000.0000,2027-10-31,100000.0000,base,foundry-field
0.0000,230000.0000,FF-006,0.0000,PUBLIC_SYNTHETIC_CONDITIONAL_FORECAST,10,345000.0000,2027-10-31,115000.0000,base,foundry-field
