acceptance_principal,account,accumulated_usd,achievement,allowance_usd,amount_usd,annual_recurring_usd,approved_hours,assay_evidence_sha256,attribution,authority,authorized_materials_budget_usd,availability,available_at,baseline_sha256,baseline_source,bedford_batch_id,billing_basis,bypass,certified_savings_usd,committed_fee_usd,committed_recognition_usd,contained_kg,cost_center,cost_usd,custody,customer_id,decision,determination_state,direct_materials_usd,disposition,due_date,engagement_id,event_id,fact_state,fee_fraction,feed_quantity,feed_unit,from_unit,host,hours,hours_required,independent_atlas_fee,independent_reviewer,invoice_id,kind,maintenance_owner,matter_class,matter_principal,measured_cost_usd,measurement_state,month_index,monthly_revenue_usd,operating_authority,originator,payable_id,payable_kg,payout_factor,performance_source,period,practice,professional_plane_included,qualified,question,reason,receiver,recovered_kg,renewal_term,responsible_person,responsible_role,reviewer,sales_value_usd,scenario,seats,settlement_state,site,source_id,stream,target_fee_usd,target_variable_usd,term,transfer_manifest,unit,value_officer,variable_fee_usd
,,,0.95,,,,,,,,,,2026-09-09T00:00:00Z,3e24ace447cd5a55bff037fa2ebe9c158861932914ac16396e7c5d005401de3c,,,,,5700000.0000,,,,,,,,,,,,,,base-09-VALUE_CERTIFIED-ADV-2027-11,CONDITIONAL_FORECAST,,,,,,,,,,,VALUE_CERTIFIED,,,,6300000.0000,CONDITIONAL_SYNTHETIC_CERTIFICATION,9,,,,,,1,,2027-09-30,,,,,,,,,,,,,base,,,,ADV-2027-11,,,,,,advisory,SYN-PERSON-ADVISORY-003,120000.0000
,,,,,120000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-011,,,,,2027-10-31,,base-09-INVOICE-INV-base-base-09-VALUE_CERTIFIED-ADV-2027-11,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,9,,,,,,,base-09-VALUE_CERTIFIED-ADV-2027-11,2027-09-30,,,,,,,,,,,,,base,,,,INV-base-base-09-VALUE_CERTIFIED-ADV-2027-11,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,COST_AND_CAPACITY_ONLY,,,,,,,,,,,,,,,ADV-2027-12,base-09-DELIVERY_WORK-ADV-2027-12-transfer-and-handover,CONDITIONAL_FORECAST,,,,,,280.0000,,,,,DELIVERY_WORK,,,,,,9,,,,,,,,2027-09-30,Intelligence Advisory,,,,,,,,,,,,base,,,,ADV-2027-12-transfer-and-handover,,,,,,advisory,,
,BIZ_DELIVERY,,,,3360.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-TRAVEL-ADV-2027-12-transfer-and-handover,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,TRAVEL-ADV-2027-12-transfer-and-handover,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,198000.0000,,,,,,,,,,,ADV-2027-12,base-09-OUTCOME_ACCEPTED-ADV-2027-12-transfer-and-handover,CONDITIONAL_FORECAST,,,,,,,,,,,OUTCOME_ACCEPTED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,SYN-PERSON-ADVISORY-002,,base,,,,ADV-2027-12-transfer-and-handover,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-CLIENT_TRANSFER_ACCEPTED-ADV-2027-12,CONDITIONAL_FORECAST,,,,,,,,,SYN-PERSON-ADVISORY-002,,CLIENT_TRANSFER_ACCEPTED,,,,,,9,,,,,,,,2027-09-30,,False,,,,,,,,,,,base,,,,ADV-2027-12,,,,,"{""client_owner"":""SYN-CLIENT-OPERATING-OWNER"",""components"":[{""classification"":""CLIENT_OWNED"",""id"":""client-workflow"",""plane"":""client""},{""classification"":""CLIENT_OWNED"",""id"":""client-acceptance-tests"",""plane"":""client""}],""maintenance_owner"":""Client designated service owner"",""runbook"":""CLIENT-RUNBOOK-ADV-2027-12"",""stop_authority"":""Client operating owner"",""test_state"":""PASS""}",advisory,,
,,,0.95,,,,,,,,,,2026-09-09T00:00:00Z,6fff26325693d04da40f6e662d0d6e4853d248b465738d22876e5db227a1cffb,,,,,6270000.0000,,,,,,,,,,,,,,base-09-VALUE_CERTIFIED-ADV-2027-12,CONDITIONAL_FORECAST,,,,,,,,,,,VALUE_CERTIFIED,,,,5730000.0000,CONDITIONAL_SYNTHETIC_CERTIFICATION,9,,,,,,0,,2027-09-30,,,,,,,,,,,,,base,,,,ADV-2027-12,,,,,,advisory,SYN-PERSON-ADVISORY-003,0.0000
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,COST_AND_CAPACITY_ONLY,,,,,,,,,,,,,,,ADV-2027-13,base-09-DELIVERY_WORK-ADV-2027-13-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,350.0000,,,,,DELIVERY_WORK,,,,,,9,,,,,,,,2027-09-30,Operational Excellence,,,,,,,,,,,,base,,,,ADV-2027-13-workflow-acceptance,,,,,,advisory,,
,BIZ_DELIVERY,,,,4200.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-TRAVEL-ADV-2027-13-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,TRAVEL-ADV-2027-13-workflow-acceptance,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,144000.0000,,,,,,,,,,,ADV-2027-13,base-09-OUTCOME_ACCEPTED-ADV-2027-13-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,,,,,,OUTCOME_ACCEPTED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,SYN-PERSON-ADVISORY-002,,base,,,,ADV-2027-13-workflow-acceptance,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,COST_AND_CAPACITY_ONLY,,,,,,,,,,,,,,,ADV-2027-14,base-09-DELIVERY_WORK-ADV-2027-14-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,420.0000,,,,,DELIVERY_WORK,,,,,,9,,,,,,,,2027-09-30,Intelligence Capability,,,,,,,,,,,,base,,,,ADV-2027-14-workflow-acceptance,,,,,,advisory,,
,BIZ_DELIVERY,,,,5040.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-TRAVEL-ADV-2027-14-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,TRAVEL-ADV-2027-14-workflow-acceptance,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,216000.0000,,,,,,,,,,,ADV-2027-14,base-09-OUTCOME_ACCEPTED-ADV-2027-14-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,,,,,,OUTCOME_ACCEPTED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,SYN-PERSON-ADVISORY-002,,base,,,,ADV-2027-14-workflow-acceptance,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,COST_AND_CAPACITY_ONLY,,,,,,,,,,,,,,,ADV-2027-15,base-09-DELIVERY_WORK-ADV-2027-15-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,245.0000,,,,,DELIVERY_WORK,,,,,,9,,,,,,,,2027-09-30,Intelligence Advisory,,,,,,,,,,,,base,,,,ADV-2027-15-scope-and-diagnosis,,,,,,advisory,,
,BIZ_DELIVERY,,,,2940.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-TRAVEL-ADV-2027-15-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,TRAVEL-ADV-2027-15-scope-and-diagnosis,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,120000.0000,,,,,,,,,,,ADV-2027-15,base-09-OUTCOME_ACCEPTED-ADV-2027-15-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,,,,,,OUTCOME_ACCEPTED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,SYN-PERSON-ADVISORY-002,,base,,,,ADV-2027-15-scope-and-diagnosis,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,COST_AND_CAPACITY_ONLY,,,,,,,,,,,,,,,ADV-2027-16,base-09-DELIVERY_WORK-ADV-2027-16-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,280.0000,,,,,DELIVERY_WORK,,,,,,9,,,,,,,,2027-09-30,Operational Excellence,,,,,,,,,,,,base,,,,ADV-2027-16-scope-and-diagnosis,,,,,,advisory,,
,BIZ_DELIVERY,,,,3360.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-TRAVEL-ADV-2027-16-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,TRAVEL-ADV-2027-16-scope-and-diagnosis,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,79200.0000,,,,,,,,,,,ADV-2027-16,base-09-OUTCOME_ACCEPTED-ADV-2027-16-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,,,,,,OUTCOME_ACCEPTED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,SYN-PERSON-ADVISORY-002,,base,,,,ADV-2027-16-scope-and-diagnosis,,,,,,advisory,,
SYN-PERSON-ADVISORY-001,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,ACCEPT,,,base-09-MATTER_ACCEPTANCE-ADV-2027-17,CONDITIONAL_FORECAST,,,,,,,,,SYN-PERSON-ADVISORY-002,,MATTER_ACCEPTANCE,,CAPABILITY,SYN-PERSON-ADVISORY-006,,,9,,,SYN-PERSON-ADVISORY-005,,,,,2027-09-30,Intelligence Capability,,,,"Scope, competence, rights, conflicts and economics approved as synthetic scenario",,,,,,,,base,,,,ADV-2027-17,,,,,,advisory,SYN-PERSON-ADVISORY-003,
,,,,,,,,,1,,,,2026-09-09T00:00:00Z,f87295a3a01c3aef8941a88c899d96c1bc9b7de11afcc6da1fd69905bb88b5f9,ADV-2027-17-NORMALIZED-BASELINE,,,,,384000.0000,,,,,,,,,,,,,base-09-VALUE_BASELINE_APPROVED-ADV-2027-17,CONDITIONAL_FORECAST,,,,,,,,,,,VALUE_BASELINE_APPROVED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,ADV-2027-17,,480000.0000,96000.0000,,,advisory,SYN-PERSON-ADVISORY-003,
,,,,,384000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-017,,,,,2027-10-31,,base-09-INVOICE-INV-base-base-09-MATTER_ACCEPTANCE-ADV-2027-17,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,9,,,,,,,base-09-MATTER_ACCEPTANCE-ADV-2027-17,2027-09-30,,,,,,,,,,,,,base,,,,INV-base-base-09-MATTER_ACCEPTANCE-ADV-2027-17,,,,,,advisory,,
SYN-PERSON-ADVISORY-001,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,ACCEPT,,,base-09-MATTER_ACCEPTANCE-ADV-2027-18,CONDITIONAL_FORECAST,,,,,,,,,SYN-PERSON-ADVISORY-002,,MATTER_ACCEPTANCE,,DECISION,SYN-PERSON-ADVISORY-006,,,9,,,SYN-PERSON-ADVISORY-005,,,,,2027-09-30,Intelligence Advisory,,,,"Scope, competence, rights, conflicts and economics approved as synthetic scenario",,,,,,,,base,,,,ADV-2027-18,,,,,,advisory,SYN-PERSON-ADVISORY-003,
,,,,,,,,,1,,,,2026-09-09T00:00:00Z,ee318871b7f1e161fd2b48e7ec0bfa8b3c4398e4b4cec572b4c6f691371da6e0,ADV-2027-18-NORMALIZED-BASELINE,,,,,540000.0000,,,,,,,,,,,,,base-09-VALUE_BASELINE_APPROVED-ADV-2027-18,CONDITIONAL_FORECAST,,,,,,,,,,,VALUE_BASELINE_APPROVED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,ADV-2027-18,,540000.0000,0.0000,,,advisory,SYN-PERSON-ADVISORY-003,
,,,,,540000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-018,,,,,2027-10-31,,base-09-INVOICE-INV-base-base-09-MATTER_ACCEPTANCE-ADV-2027-18,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,9,,,,,,,base-09-MATTER_ACCEPTANCE-ADV-2027-18,2027-09-30,,,,,,,,,,,,,base,,,,INV-base-base-09-MATTER_ACCEPTANCE-ADV-2027-18,,,,,,advisory,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,INTERNAL_COST_AND_CAPACITY_ONLY,,,,,,,,,,,,,,,ATL-2027-06,base-09-DELIVERY_WORK-ATL-2027-06-accepted-transfer,CONDITIONAL_FORECAST,,,,,,475.0000,,,,,DELIVERY_WORK,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,ATL-2027-06-accepted-transfer,,,,,,atlas-meridian,,
,BIZ_RESEARCH,,,,8550.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-COMPUTE-ATL-2027-06-accepted-transfer,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,COMPUTE-ATL-2027-06-accepted-transfer,,,,,,atlas-meridian,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SHI-INTERNAL,,,,,,ATL-2027-06,base-09-OUTCOME_ACCEPTED-ATL-2027-06-accepted-transfer,CONDITIONAL_FORECAST,0.60,,,,,,,True,,,OUTCOME_ACCEPTED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,ATL-2027-06-accepted-transfer,,,,,,atlas-meridian,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,INTERNAL_COST_AND_CAPACITY_ONLY,,,,,,,,,,,,,,,ATL-2027-08,base-09-DELIVERY_WORK-ATL-2027-08-evaluated-workflow,CONDITIONAL_FORECAST,,,,,,475.0000,,,,,DELIVERY_WORK,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,ATL-2027-08-evaluated-workflow,,,,,,atlas-meridian,,
,BIZ_RESEARCH,,,,8550.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-COMPUTE-ATL-2027-08-evaluated-workflow,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,COMPUTE-ATL-2027-08-evaluated-workflow,,,,,,atlas-meridian,,
,,,,,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SHI-INTERNAL,,,,,,ATL-2027-08,base-09-OUTCOME_ACCEPTED-ATL-2027-08-evaluated-workflow,CONDITIONAL_FORECAST,0.40,,,,,,,True,,,OUTCOME_ACCEPTED,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,ATL-2027-08-evaluated-workflow,,,,,,atlas-meridian,,
,BIZ_RESEARCH,,,,9000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-WIL-VIBRATION,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,WIL-VIBRATION,,,,,,willow,,
,,,,,,,,,,,125000,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,TRANSFER,,81000.0000,,,,base-09-EXPERIMENT_GATE-WIL-VIBRATION,CONDITIONAL_FORECAST,,,,,,,,,,,EXPERIMENT_GATE,Receiving deployment owner,,,,,9,,,,,,,,2027-09-30,,,True,Can revised sensing distinguish the tested vibration states?,,foundry-field,,,,,,,base,,,,WIL-VIBRATION,,,,,,willow,,
,BIZ_RESEARCH,,,,18000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-WIL-CHEMISTRY,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,WIL-CHEMISTRY,,,,,,willow,,
,,,,,4000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-DEPRECIATION-FORT-TEST-RIG,CONDITIONAL_FORECAST,,,,,,,,,,,DEPRECIATION,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,FORT-TEST-RIG,,,,,,willow,,
,,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-DEPRECIATION-FORT-ANALYTICAL,CONDITIONAL_FORECAST,,,,,,,,,,,DEPRECIATION,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,FORT-ANALYTICAL,,,,,,willow,,
,,,,,7738.0952,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-DEPRECIATION-BEDFORD-MODULE,CONDITIONAL_FORECAST,,,,,,,,,,,DEPRECIATION,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,BEDFORD-MODULE,,,,,,project-cradle,,
,,,,,5333.3333,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-DEPRECIATION-STREAM17-MODULE,CONDITIONAL_FORECAST,,,,,,,,,,,DEPRECIATION,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,STREAM17-MODULE,,,,,,project-cradle,,
,,,,,3500.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-DEPRECIATION-DEMOTTE-GEN2,CONDITIONAL_FORECAST,,,,,,,,,,,DEPRECIATION,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,DEMOTTE-GEN2,,,,,,project-cradle,,
,BIZ_RESEARCH,,,,8000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-WIL-RF-RETEST-2027,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,WIL-RF-RETEST-2027,,,,,,willow,,
,,,,,,,,,,,,0.88,2026-09-09T00:00:00Z,,,,,False,,,,3960.0000,,,CAPTURED_MATERIAL_TITLE_AT_DECLARED_RECOVERY_POINT,,,,,,,,base-09-RECOVERY_RUN-STREAM17-base-09,CONDITIONAL_FORECAST,,132.0000,MINERAL_TONNES,,Kelly Gang Mining,,,,,,RECOVERY_RUN,,,,,,9,,HOST_PRIMARY_OPERATION_AND_STOP_AUTHORITY,,,,,,2027-09-30,,,,,,,2653.2000,,,,,,base,,,CRD-KGM17,STREAM17-base-09,stream17,,,,,project-cradle,,
,BIZ_PROCESSING,,,,8580.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-PROCESS-STREAM17-base-09,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,PROCESS-STREAM17-base-09,,,,,,project-cradle,,
,,,,,,,,,,,,0.82,2026-09-09T00:00:00Z,,,,,False,,,,98.4000,,,CAPTURED_MATERIAL_TITLE_AT_DECLARED_RECOVERY_POINT,,,,,,,,base-09-RECOVERY_RUN-DEMOTTE-base-09,CONDITIONAL_FORECAST,,16400.0000,WATER_M3,,Demotte Reclamation Services,,,,,,RECOVERY_RUN,,,,,,9,,HOST_PRIMARY_OPERATION_AND_STOP_AUTHORITY,,,,,,2027-09-30,,,,,,,54.1200,,,,,,base,,,CRD-DEMOTTE,DEMOTTE-base-09,demotte,,,,,project-cradle,,
,BIZ_PROCESSING,,,,18500.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-COST-PROCESS-DEMOTTE-base-09,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,PROCESS-DEMOTTE-base-09,,,,,,project-cradle,,
,,,,,,,,fb0af6521a464b0a5bb2de468d4dcf4b9f0c6fad4781c1be520dfe1abf38ba7a,,,,,2026-09-09T00:00:00Z,,,BEDFORD-DEMOTTE-base-07,,,,,,,,,,,,,,,,,base-09-DOWNSTREAM_ACCEPTANCE-DEMOTTE-base-07,CONDITIONAL_FORECAST,,,,,Demotte Reclamation Services,,,,,,DOWNSTREAM_ACCEPTANCE,,,,,,9,,,,,43.2960,,,2027-09-30,,,,,,,,,,,,1298.8800,base,,,,DEMOTTE-base-07,,,,,,project-cradle,,
,,,,,1298.8800,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-SPECIALIST-REFINER,,,,,2027-10-31,,base-09-INVOICE-INV-base-base-09-DOWNSTREAM_ACCEPTANCE-DEMOTTE-base-07,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,9,,,,,,,base-09-DOWNSTREAM_ACCEPTANCE-DEMOTTE-base-07,2027-09-30,,,,,,,,,,,,,base,,,,INV-base-base-09-DOWNSTREAM_ACCEPTANCE-DEMOTTE-base-07,,,,,,project-cradle,,
,,,,77280.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-MONTH_END_ESTIMATE-foundry-field,CONDITIONAL_FORECAST,,,,,,,,,,,MONTH_END_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,foundry-field,,,,,,foundry-field,,
,,,,3600.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-MONTH_END_ESTIMATE-atlas-meridian,CONDITIONAL_FORECAST,,,,,,,,,,,MONTH_END_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,atlas-meridian,,,,,,atlas-meridian,,
,,,,29616.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-MONTH_END_ESTIMATE-advisory,CONDITIONAL_FORECAST,,,,,,,,,,,MONTH_END_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,advisory,,,,,,advisory,,
,,,,0.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-MONTH_END_ESTIMATE-willow,CONDITIONAL_FORECAST,,,,,,,,,,,MONTH_END_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,willow,,,,,,willow,,
,,,,25.9776,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-MONTH_END_ESTIMATE-project-cradle,CONDITIONAL_FORECAST,,,,,,,,,,,MONTH_END_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,project-cradle,,,,,,project-cradle,,
,,,,0.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-MONTH_END_ESTIMATE-corporate,CONDITIONAL_FORECAST,,,,,,,,,,,MONTH_END_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,corporate,,,,,,corporate,,
,,,,77280.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-CREDIT_RISK_ESTIMATE-foundry-field,CONDITIONAL_FORECAST,,,,,,,,,,,CREDIT_RISK_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,foundry-field,,,,,,foundry-field,,
,,,,3600.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-CREDIT_RISK_ESTIMATE-atlas-meridian,CONDITIONAL_FORECAST,,,,,,,,,,,CREDIT_RISK_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,atlas-meridian,,,,,,atlas-meridian,,
,,,,29616.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-CREDIT_RISK_ESTIMATE-advisory,CONDITIONAL_FORECAST,,,,,,,,,,,CREDIT_RISK_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,advisory,,,,,,advisory,,
,,,,0.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-CREDIT_RISK_ESTIMATE-willow,CONDITIONAL_FORECAST,,,,,,,,,,,CREDIT_RISK_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,willow,,,,,,willow,,
,,,,25.9776,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-CREDIT_RISK_ESTIMATE-project-cradle,CONDITIONAL_FORECAST,,,,,,,,,,,CREDIT_RISK_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,project-cradle,,,,,,project-cradle,,
,,,,0.0000,,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-09-CREDIT_RISK_ESTIMATE-corporate,CONDITIONAL_FORECAST,,,,,,,,,,,CREDIT_RISK_ESTIMATE,,,,,,9,,,,,,,,2027-09-30,,,,,,,,,,,,,base,,,,corporate,,,,,,corporate,,
,,,,,174000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-10-CREDIT_RECOVERY-INV-base-FF-003-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,INV-base-FF-003-TERM-0,CREDIT_RECOVERY,,,,,,10,,,,,,,,2027-10-31,,,,,,,,,,,,,base,,,,INV-base-FF-003-TERM-0,,,,,,foundry-field,,
,,,,,120000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-10-COLLECTION-INV-base-base-09-DEPLOYMENT_ACCEPTANCE-FF-037,CONDITIONAL_FORECAST,,,,,,,,,,INV-base-base-09-DEPLOYMENT_ACCEPTANCE-FF-037,COLLECTION,,,,,,10,,,,,,,,2027-10-31,,,,,,,,,,,,,base,,,,INV-base-base-09-DEPLOYMENT_ACCEPTANCE-FF-037,,,,,,foundry-field,,
,,,,,1560000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-10-COLLECTION-INV-base-FF-037-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,INV-base-FF-037-TERM-0,COLLECTION,,,,,,10,,,,,,,,2027-10-31,,,,,,,,,,,,,base,,,,INV-base-FF-037-TERM-0,,,,,,foundry-field,,
,,,,,144000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-10-COLLECTION-INV-base-FF-037-SYN-AMEND-037,CONDITIONAL_FORECAST,,,,,,,,,,INV-base-FF-037-SYN-AMEND-037,COLLECTION,,,,,,10,,,,,,,,2027-10-31,,,,,,,,,,,,,base,,,,INV-base-FF-037-SYN-AMEND-037,,,,,,foundry-field,,
