allocation_basis,cash_flow,due_date,entity,funded_usd,invoice_id,journal_id,month,obligation_id,payable_id,period,request_kind,requested_usd,scenario,source_id,unit,unpaid_usd,year
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,3360.0000,,ENT-base-0002481,10,OB-base-ENT-base-0002481-6187,AP-base-9-TRAVEL-ADV-2027-16-scope-and-diagnosis,2027-10-31,VENDOR_INVOICE,3360.0000,base,base-10-PAYMENT_REQUEST-AP-base-9-TRAVEL-ADV-2027-16-scope-and-diagnosis,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,8550.0000,,ENT-base-0002482,10,OB-base-ENT-base-0002482-6189,AP-base-9-COMPUTE-ATL-2027-06-accepted-transfer,2027-10-31,VENDOR_INVOICE,8550.0000,base,base-10-PAYMENT_REQUEST-AP-base-9-COMPUTE-ATL-2027-06-accepted-transfer,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,8550.0000,,ENT-base-0002483,10,OB-base-ENT-base-0002483-6191,AP-base-9-COMPUTE-ATL-2027-08-evaluated-workflow,2027-10-31,VENDOR_INVOICE,8550.0000,base,base-10-PAYMENT_REQUEST-AP-base-9-COMPUTE-ATL-2027-08-evaluated-workflow,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,9000.0000,,ENT-base-0002484,10,OB-base-ENT-base-0002484-6193,AP-base-9-WIL-VIBRATION,2027-10-31,VENDOR_INVOICE,9000.0000,base,base-10-PAYMENT_REQUEST-AP-base-9-WIL-VIBRATION,willow,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,18000.0000,,ENT-base-0002485,10,OB-base-ENT-base-0002485-6195,AP-base-9-WIL-CHEMISTRY,2027-10-31,VENDOR_INVOICE,18000.0000,base,base-10-PAYMENT_REQUEST-AP-base-9-WIL-CHEMISTRY,willow,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,8000.0000,,ENT-base-0002486,10,OB-base-ENT-base-0002486-6197,AP-base-9-WIL-RF-RETEST-2027,2027-10-31,VENDOR_INVOICE,8000.0000,base,base-10-PAYMENT_REQUEST-AP-base-9-WIL-RF-RETEST-2027,willow,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,8580.0000,,ENT-base-0002487,10,OB-base-ENT-base-0002487-6199,AP-base-9-PROCESS-STREAM17-base-09,2027-10-31,VENDOR_INVOICE,8580.0000,base,base-10-PAYMENT_REQUEST-AP-base-9-PROCESS-STREAM17-base-09,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,18500.0000,,ENT-base-0002488,10,OB-base-ENT-base-0002488-6201,AP-base-9-PROCESS-DEMOTTE-base-09,2027-10-31,VENDOR_INVOICE,18500.0000,base,base-10-PAYMENT_REQUEST-AP-base-9-PROCESS-DEMOTTE-base-09,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,19952.0640,INV-base-base-08-DOWNSTREAM_ACCEPTANCE-STREAM17-base-07,ENT-base-0002489,10,OB-base-ENT-base-0002489-6203,,2027-10-31,HOST_SETTLEMENT,19952.0640,base,base-10-HOST_SETTLEMENT_REQUEST-INV-base-base-08-DOWNSTREAM_ACCEPTANCE-STREAM17-base-07-10,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,1945416.6613,,ENT-base-0002490,10,OB-base-ENT-base-0002490-6205,,2027-10-31,PAYROLL_BATCH,1945416.6613,base,base-10-PAYROLL_REQUEST-foundry-field,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,539583.3321,,ENT-base-0002491,10,OB-base-ENT-base-0002491-6207,,2027-10-31,PAYROLL_BATCH,539583.3321,base,base-10-PAYROLL_REQUEST-atlas-meridian,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,420833.3344,,ENT-base-0002492,10,OB-base-ENT-base-0002492-6209,,2027-10-31,PAYROLL_BATCH,420833.3344,base,base-10-PAYROLL_REQUEST-advisory,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,292500.0000,,ENT-base-0002493,10,OB-base-ENT-base-0002493-6211,,2027-10-31,PAYROLL_BATCH,292500.0000,base,base-10-PAYROLL_REQUEST-willow,willow,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,197916.6673,,ENT-base-0002494,10,OB-base-ENT-base-0002494-6213,,2027-10-31,PAYROLL_BATCH,197916.6673,base,base-10-PAYROLL_REQUEST-project-cradle,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-10-31,SHI,2834999.9956,,ENT-base-0002495,10,OB-base-ENT-base-0002495-6215,,2027-10-31,PAYROLL_BATCH,2834999.9956,base,base-10-PAYROLL_REQUEST-corporate,corporate,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,185791.6667,,ENT-base-0002661,11,OB-base-ENT-base-0002661-6587,,2027-11-30,OTHER_OPERATING_REQUEST,185791.6667,base,CORE-INTEREST,corporate,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,113000.0000,,ENT-base-0002673,11,OB-base-ENT-base-0002673-6611,AP-base-10-ESS-FACILITY-VENDORS,2027-11-30,VENDOR_INVOICE,113000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-ESS-FACILITY-VENDORS,corporate,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002674,11,OB-base-ENT-base-0002674-6613,AP-base-10-HOSTING-FF-001,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-001,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002675,11,OB-base-ENT-base-0002675-6615,AP-base-10-HOSTING-FF-002,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-002,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002676,11,OB-base-ENT-base-0002676-6617,AP-base-10-HOSTING-FF-003,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-003,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002677,11,OB-base-ENT-base-0002677-6619,AP-base-10-HOSTING-FF-005,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-005,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002678,11,OB-base-ENT-base-0002678-6621,AP-base-10-HOSTING-FF-006,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-006,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002679,11,OB-base-ENT-base-0002679-6623,AP-base-10-HOSTING-FF-007,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-007,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002680,11,OB-base-ENT-base-0002680-6625,AP-base-10-HOSTING-FF-008,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-008,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002681,11,OB-base-ENT-base-0002681-6627,AP-base-10-HOSTING-FF-009,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-009,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002682,11,OB-base-ENT-base-0002682-6629,AP-base-10-HOSTING-FF-010,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-010,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002683,11,OB-base-ENT-base-0002683-6631,AP-base-10-HOSTING-FF-011,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-011,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002684,11,OB-base-ENT-base-0002684-6633,AP-base-10-HOSTING-FF-012,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-012,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002685,11,OB-base-ENT-base-0002685-6635,AP-base-10-HOSTING-FF-013,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-013,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002686,11,OB-base-ENT-base-0002686-6637,AP-base-10-HOSTING-FF-014,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-014,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002687,11,OB-base-ENT-base-0002687-6639,AP-base-10-HOSTING-FF-015,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-015,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002688,11,OB-base-ENT-base-0002688-6641,AP-base-10-HOSTING-FF-016,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-016,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002689,11,OB-base-ENT-base-0002689-6643,AP-base-10-HOSTING-FF-017,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-017,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002690,11,OB-base-ENT-base-0002690-6645,AP-base-10-HOSTING-FF-018,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-018,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002691,11,OB-base-ENT-base-0002691-6647,AP-base-10-HOSTING-FF-019,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-019,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002692,11,OB-base-ENT-base-0002692-6649,AP-base-10-HOSTING-FF-020,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-020,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002693,11,OB-base-ENT-base-0002693-6651,AP-base-10-HOSTING-FF-021,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-021,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002694,11,OB-base-ENT-base-0002694-6653,AP-base-10-HOSTING-FF-022,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-022,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002695,11,OB-base-ENT-base-0002695-6655,AP-base-10-HOSTING-FF-023,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-023,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002696,11,OB-base-ENT-base-0002696-6657,AP-base-10-HOSTING-FF-024,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-024,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002697,11,OB-base-ENT-base-0002697-6659,AP-base-10-HOSTING-FF-025,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-025,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002698,11,OB-base-ENT-base-0002698-6661,AP-base-10-HOSTING-FF-026,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-026,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002699,11,OB-base-ENT-base-0002699-6663,AP-base-10-HOSTING-FF-027,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-027,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002700,11,OB-base-ENT-base-0002700-6665,AP-base-10-HOSTING-FF-028,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-028,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002701,11,OB-base-ENT-base-0002701-6667,AP-base-10-HOSTING-FF-029,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-029,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002702,11,OB-base-ENT-base-0002702-6669,AP-base-10-HOSTING-FF-030,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-030,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002703,11,OB-base-ENT-base-0002703-6671,AP-base-10-HOSTING-FF-031,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-031,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002704,11,OB-base-ENT-base-0002704-6673,AP-base-10-HOSTING-FF-032,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-032,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002705,11,OB-base-ENT-base-0002705-6675,AP-base-10-HOSTING-FF-033,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-033,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3000.0000,,ENT-base-0002706,11,OB-base-ENT-base-0002706-6677,AP-base-10-HOSTING-FF-034,2027-11-30,VENDOR_INVOICE,3000.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-034,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002707,11,OB-base-ENT-base-0002707-6679,AP-base-10-HOSTING-FF-035,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-035,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002708,11,OB-base-ENT-base-0002708-6681,AP-base-10-HOSTING-FF-036,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-036,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2400.0000,,ENT-base-0002709,11,OB-base-ENT-base-0002709-6683,AP-base-10-HOSTING-FF-037,2027-11-30,VENDOR_INVOICE,2400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-037,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,3600.0000,,ENT-base-0002710,11,OB-base-ENT-base-0002710-6685,AP-base-10-HOSTING-FF-039,2027-11-30,VENDOR_INVOICE,3600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-039,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002711,11,OB-base-ENT-base-0002711-6687,AP-base-10-HOSTING-FF-040,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-FF-040,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1400.0000,,ENT-base-0002712,11,OB-base-ENT-base-0002712-6689,AP-base-10-HOSTING-ATL-LIC-001,2027-11-30,VENDOR_INVOICE,1400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-001,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1600.0000,,ENT-base-0002713,11,OB-base-ENT-base-0002713-6691,AP-base-10-HOSTING-ATL-LIC-002,2027-11-30,VENDOR_INVOICE,1600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-002,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002714,11,OB-base-ENT-base-0002714-6693,AP-base-10-HOSTING-ATL-LIC-003,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-003,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1200.0000,,ENT-base-0002715,11,OB-base-ENT-base-0002715-6695,AP-base-10-HOSTING-ATL-LIC-004,2027-11-30,VENDOR_INVOICE,1200.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-004,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1400.0000,,ENT-base-0002716,11,OB-base-ENT-base-0002716-6697,AP-base-10-HOSTING-ATL-LIC-005,2027-11-30,VENDOR_INVOICE,1400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-005,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1600.0000,,ENT-base-0002717,11,OB-base-ENT-base-0002717-6699,AP-base-10-HOSTING-ATL-LIC-006,2027-11-30,VENDOR_INVOICE,1600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-006,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002718,11,OB-base-ENT-base-0002718-6701,AP-base-10-HOSTING-ATL-LIC-007,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-007,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1200.0000,,ENT-base-0002719,11,OB-base-ENT-base-0002719-6703,AP-base-10-HOSTING-ATL-LIC-008,2027-11-30,VENDOR_INVOICE,1200.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-008,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1400.0000,,ENT-base-0002720,11,OB-base-ENT-base-0002720-6705,AP-base-10-HOSTING-ATL-LIC-009,2027-11-30,VENDOR_INVOICE,1400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-009,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1600.0000,,ENT-base-0002721,11,OB-base-ENT-base-0002721-6707,AP-base-10-HOSTING-ATL-LIC-010,2027-11-30,VENDOR_INVOICE,1600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-010,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1400.0000,,ENT-base-0002722,11,OB-base-ENT-base-0002722-6709,AP-base-10-HOSTING-ATL-LIC-013,2027-11-30,VENDOR_INVOICE,1400.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-013,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1600.0000,,ENT-base-0002723,11,OB-base-ENT-base-0002723-6711,AP-base-10-HOSTING-ATL-LIC-014,2027-11-30,VENDOR_INVOICE,1600.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-014,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,1800.0000,,ENT-base-0002724,11,OB-base-ENT-base-0002724-6713,AP-base-10-HOSTING-ATL-LIC-015,2027-11-30,VENDOR_INVOICE,1800.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-HOSTING-ATL-LIC-015,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2100.0000,,ENT-base-0002725,11,OB-base-ENT-base-0002725-6715,AP-base-10-TRAVEL-ADV-2027-13-transfer-and-handover,2027-11-30,VENDOR_INVOICE,2100.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-TRAVEL-ADV-2027-13-transfer-and-handover,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-11-30,SHI,2520.0000,,ENT-base-0002726,11,OB-base-ENT-base-0002726-6717,AP-base-10-TRAVEL-ADV-2027-14-transfer-and-handover,2027-11-30,VENDOR_INVOICE,2520.0000,base,base-11-PAYMENT_REQUEST-AP-base-10-TRAVEL-ADV-2027-14-transfer-and-handover,advisory,0.0000,2027
